fixture_id,team,formation,coach,players,isHome,rating,opponent,opponent_formation,opponent_coach,opponent_players,opponent_rating,season,date,venue,status,round,goals,pts,opponent_pts,result,last_performance,opponent_last_performance,pts_difference,last_against_performance,opponent_last_against_performance
151815,Al-Faisaly FC,4-2-3-1,Péricles Chamusca,"[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Aqeel Al Sahbi', 'D'), ('Wesam Al Swed', 'D'), ('Fahad Al Ansari', 'M'), ('K. Hyland', 'M'), ('Yazeed Al Bakr', 'D'), ('Sultan Madash', 'M'), ('J. Akpala', 'F'), ('Rogerinho', 'M'), ('D. Calderón', 'F')]",1,6.89,Al-Nassr,4-4-1-1,Hélder Cristóvão,"[('B. Jones', 'G'), ('Bruno Uvini', 'D'), ('Naif Almas', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Awdh Faraj', 'D'), ('Abdulaziz Al Jebreen', 'M'), ('Hamed Al Mansour', 'D'), ('Nawaf Al Farshan', 'M'), ('N. Amrabat', 'M'), ('A. Hamdallah', 'F')]",6.68,2018/2019,2019-01-10 17:05:00,Prince Salman Bin Abdulaziz Sport City Stadium,Match Finished,16,2.0,23,23,Draw,6.97,6.87,0,6.69,6.9
151815,Al-Nassr,4-4-1-1,Hélder Cristóvão,"[('B. Jones', 'G'), ('Bruno Uvini', 'D'), ('Naif Almas', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Awdh Faraj', 'D'), ('Abdulaziz Al Jebreen', 'M'), ('Hamed Al Mansour', 'D'), ('Nawaf Al Farshan', 'M'), ('N. Amrabat', 'M'), ('A. Hamdallah', 'F')]",0,6.68,Al-Faisaly FC,4-2-3-1,Péricles Chamusca,"[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Aqeel Al Sahbi', 'D'), ('Wesam Al Swed', 'D'), ('Fahad Al Ansari', 'M'), ('K. Hyland', 'M'), ('Yazeed Al Bakr', 'D'), ('Sultan Madash', 'M'), ('J. Akpala', 'F'), ('Rogerinho', 'M'), ('D. Calderón', 'F')]",6.89,2018/2019,2019-01-10 17:05:00,Prince Salman Bin Abdulaziz Sport City Stadium,Match Finished,16,2.0,33,23,Draw,6.87,6.97,10,6.9,6.69
151816,Al Taawon,4-2-3-1,Pedro Emanuel,"[('Cássio', None), ('Ricardo Machado', 'D'), ('Ibrahim Al Zubaidi', 'D'), ('Talal Alabsi', 'D'), ('Hamdan Al Ruwaili', 'D'), ('Jehad Al Hussain', 'M'), ('Sandro Manoel', 'M'), ('Madallah Alolayan', 'D'), ('Rabeaa Sefiani', 'M'), ('Héldon', 'M'), ('L. Tawamba Kana', 'F')]",1,7.03,Al-Hazm,4-4-2,D. Isăilă,"[('M. Asselah', 'G'), ('Alemão', 'D'), ('Khaled Al Barakah', 'D'), ('Saif Hussain', 'D'), ('Muralha', 'M'), ('Mohammed Harzan', None), ('Masood Bekheet', 'D'), ('Osama Al Khalaf', 'M'), ('J. Pajoy', 'F'), ('Faris Al Alayaf', 'M'), ('Hamed Al Maqati', 'F')]",6.73,2018/2019,2019-01-10 17:10:00,King Abdullah Sport City Stadium,Match Finished,16,1.0,25,25,Draw,6.82,6.78,0,6.92,6.9
151816,Al-Hazm,4-4-2,D. Isăilă,"[('M. Asselah', 'G'), ('Alemão', 'D'), ('Khaled Al Barakah', 'D'), ('Saif Hussain', 'D'), ('Muralha', 'M'), ('Mohammed Harzan', None), ('Masood Bekheet', 'D'), ('Osama Al Khalaf', 'M'), ('J. Pajoy', 'F'), ('Faris Al Alayaf', 'M'), ('Hamed Al Maqati', 'F')]",0,6.73,Al Taawon,4-2-3-1,Pedro Emanuel,"[('Cássio', None), ('Ricardo Machado', 'D'), ('Ibrahim Al Zubaidi', 'D'), ('Talal Alabsi', 'D'), ('Hamdan Al Ruwaili', 'D'), ('Jehad Al Hussain', 'M'), ('Sandro Manoel', 'M'), ('Madallah Alolayan', 'D'), ('Rabeaa Sefiani', 'M'), ('Héldon', 'M'), ('L. Tawamba Kana', 'F')]",7.03,2018/2019,2019-01-10 17:10:00,King Abdullah Sport City Stadium,Match Finished,16,1.0,14,25,Draw,6.78,6.82,-11,6.9,6.92
151817,Al Wehda Club,4-2-3-1,Mido,"[('Mohamed Awad', 'G'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Sari Amro', 'D'), ('Waleed Bakshween', 'M'), ('E. Çolak', 'M'), ('R. Otero', 'M'), ('Marcos Guilherme', 'M'), ('Fawaz Al Sagourq', 'M'), ('Abdulelah Al Malki', 'M'), ('A. Jaber', 'F')]",1,7.13,Al-Fateh,4-2-3-1,F. Al Jabal,"[('M. Koval', 'G'), ('Yassen Hamza', 'D'), ('Abdullah Al Yousif', 'D'), ('T. Nzuzi', 'M'), ('Mohammed Alfehaid', 'M'), ('A. Oueslati', 'M'), ('I. Chenihi', 'M'), ('Mohammed Al Majhad', 'M'), ('Ali Al Hassan', 'M'), ('Hamad Al Juhaim', 'F'), ('Alkhali Bangoura', 'M')]",6.64,2018/2019,2019-01-10 17:35:00,King Abdul Aziz Stadium,Match Finished,16,1.0,24,24,Win,6.82,7.04,0,7.16,7.01
151817,Al-Fateh,4-2-3-1,F. Al Jabal,"[('M. Koval', 'G'), ('Yassen Hamza', 'D'), ('Abdullah Al Yousif', 'D'), ('T. Nzuzi', 'M'), ('Mohammed Alfehaid', 'M'), ('A. Oueslati', 'M'), ('I. Chenihi', 'M'), ('Mohammed Al Majhad', 'M'), ('Ali Al Hassan', 'M'), ('Hamad Al Juhaim', 'F'), ('Alkhali Bangoura', 'M')]",0,6.64,Al Wehda Club,4-2-3-1,Mido,"[('Mohamed Awad', 'G'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Sari Amro', 'D'), ('Waleed Bakshween', 'M'), ('E. Çolak', 'M'), ('R. Otero', 'M'), ('Marcos Guilherme', 'M'), ('Fawaz Al Sagourq', 'M'), ('Abdulelah Al Malki', 'M'), ('A. Jaber', 'F')]",7.13,2018/2019,2019-01-10 17:35:00,King Abdul Aziz Stadium,Match Finished,16,0.0,19,24,Defeat,7.04,6.82,-5,7.01,7.16
151818,Al-Qadisiyah FC,4-2-3-1,I. Petev,"[('J. Duncan', 'G'), ('Adnan Falatah', None), ('R. Williams', 'D'), ('Mohammed Al Khabrani', None), ('Élton', 'M'), ('Shaya Ali Sharahli', 'M'), ('M. Fatau', 'M'), ('Yago', 'M'), ('Ahmed Zain', 'M'), ('Bismark', 'M'), ('Haroune Camara', 'F')]",1,6.55,Al-Ittihad FC,4-1-4-1,S. Bilić,"[('Fawaz Al Qarni', 'G'), ('Mansour Al Harbi', 'D'), ('Ahmad Asiri', 'D'), ('Ziyad Al Sahafi', 'D'), ('Saud Abdul Hamid', None), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('Romarinho', 'F'), ('Jonas', 'M'), ('Jamal Ba Jandooh', 'M'), ('Abdulrahman Al Ghamdi', 'M')]",7.17,2018/2019,2019-01-10 18:50:00,Prince Saud bin Jalawi Stadium,Match Finished,16,0.0,20,20,Defeat,6.57,6.97,0,7.08,6.83
151818,Al-Ittihad FC,4-1-4-1,S. Bilić,"[('Fawaz Al Qarni', 'G'), ('Mansour Al Harbi', 'D'), ('Ahmad Asiri', 'D'), ('Ziyad Al Sahafi', 'D'), ('Saud Abdul Hamid', None), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('Romarinho', 'F'), ('Jonas', 'M'), ('Jamal Ba Jandooh', 'M'), ('Abdulrahman Al Ghamdi', 'M')]",0,7.17,Al-Qadisiyah FC,4-2-3-1,I. Petev,"[('J. Duncan', 'G'), ('Adnan Falatah', None), ('R. Williams', 'D'), ('Mohammed Al Khabrani', None), ('Élton', 'M'), ('Shaya Ali Sharahli', 'M'), ('M. Fatau', 'M'), ('Yago', 'M'), ('Ahmed Zain', 'M'), ('Bismark', 'M'), ('Haroune Camara', 'F')]",6.55,2018/2019,2019-01-10 18:50:00,Prince Saud bin Jalawi Stadium,Match Finished,16,1.0,6,20,Win,6.97,6.57,-14,6.83,7.08
151819,Al-Hilal Saudi FC,4-1-3-2,Jorge Jesus,"[('Abdullah Al Maiouf', 'G'), ('Botía', 'D'), ('Mohammed Jahfali', 'D'), ('Hasan Kadesh', 'D'), ('Mohammed Al Baqawi', 'D'), ('Carlos Eduardo', 'M'), ('A. Carrillo', 'M'), ('Mohammed Kanoo', 'M'), ('Nasser Al Dawsari', None), ('B. Gomis', 'F'), ('G. Rivas', 'F')]",1,7.09,Al-Raed,4-2-3-1,B. Hasi,"[('A. Doukha', 'G'), ('H. Belkaroui', 'D'), ('Mohammed Al Amri', None), ('Abdullah Al Shamekh', 'D'), ('Mohamed Atwa', 'D'), ('Mohammed Al-Shoraimi', 'D'), ('A. Hammoudan', 'M'), ('Daniel Amora', 'M'), ('Sultan Farhan', 'M'), ('Y. El Ghanassy', 'M'), ('F. Hasani', 'M')]",6.89,2018/2019,2019-01-11 14:25:00,King Saud University Stadium,Match Finished,16,1.0,36,36,Draw,6.78,7.1,0,7.22,6.62
151819,Al-Raed,4-2-3-1,B. Hasi,"[('A. Doukha', 'G'), ('H. Belkaroui', 'D'), ('Mohammed Al Amri', None), ('Abdullah Al Shamekh', 'D'), ('Mohamed Atwa', 'D'), ('Mohammed Al-Shoraimi', 'D'), ('A. Hammoudan', 'M'), ('Daniel Amora', 'M'), ('Sultan Farhan', 'M'), ('Y. El Ghanassy', 'M'), ('F. Hasani', 'M')]",0,6.89,Al-Hilal Saudi FC,4-1-3-2,Jorge Jesus,"[('Abdullah Al Maiouf', 'G'), ('Botía', 'D'), ('Mohammed Jahfali', 'D'), ('Hasan Kadesh', 'D'), ('Mohammed Al Baqawi', 'D'), ('Carlos Eduardo', 'M'), ('A. Carrillo', 'M'), ('Mohammed Kanoo', 'M'), ('Nasser Al Dawsari', None), ('B. Gomis', 'F'), ('G. Rivas', 'F')]",7.09,2018/2019,2019-01-11 14:25:00,King Saud University Stadium,Match Finished,16,1.0,21,36,Draw,7.1,6.78,-15,6.62,7.22
151820,Al Shabab,3-5-2,M. Şumudică,"[('F. Ben Mustapha', 'G'), ('Mohammed Salem', None), ('D. Benlamri', 'D'), ('V. Găman', 'D'), ('Fahad Zahim', 'D'), ('Somália', 'M'), ('Luiz Antônio', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('C. Budescu', 'F'), ('Nasser Al Shamrani', 'F'), ('Arthur Caike', 'M')]",1,7.16,Al-Fayha,4-3-2-1,S. Muslin,"[('C. Bonilla', 'G'), ('Nawaf Al Sabhi', None), ('R. Bedoui', 'D'), ('Sami Al Khaibari', None), ('Omar Hamad Al Aowda', 'D'), ('A. Tziolis', 'M'), ('D. Moreno', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Abdullah Al Salem', None), ('Daifallah Al Qarni', None), ('Abdulrahman Al Yami', 'F')]",6.34,2018/2019,2019-01-11 14:25:00,Al Shabab Club Stadium,Match Finished,16,4.0,29,29,Win,7.01,6.85,0,6.89,6.49
151820,Al-Fayha,4-3-2-1,S. Muslin,"[('C. Bonilla', 'G'), ('Nawaf Al Sabhi', None), ('R. Bedoui', 'D'), ('Sami Al Khaibari', None), ('Omar Hamad Al Aowda', 'D'), ('A. Tziolis', 'M'), ('D. Moreno', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Abdullah Al Salem', None), ('Daifallah Al Qarni', None), ('Abdulrahman Al Yami', 'F')]",0,6.34,Al Shabab,3-5-2,M. Şumudică,"[('F. Ben Mustapha', 'G'), ('Mohammed Salem', None), ('D. Benlamri', 'D'), ('V. Găman', 'D'), ('Fahad Zahim', 'D'), ('Somália', 'M'), ('Luiz Antônio', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('C. Budescu', 'F'), ('Nasser Al Shamrani', 'F'), ('Arthur Caike', 'M')]",7.16,2018/2019,2019-01-11 14:25:00,Al Shabab Club Stadium,Match Finished,16,1.0,15,29,Defeat,6.85,7.01,-14,6.49,6.89
151821,Al Baten,4-4-2,Yousef Alghadeer,"[('Adriano Facchini', 'G'), ('Lucas', 'D'), ('Sultan Msarhi', None), ('Soltan Ghneman', 'D'), ('Bandar Al Mutairi', 'D'), ('Baraka', 'M'), ('Rayed Al Ghamdi', 'F'), ('Majed Kanabah', 'M'), ('Fahad Al Johani', 'M'), ('Crysan', 'M'), ('Sahow Al Mutayri', None)]",1,6.95,Al-Ettifaq,4-4-2,Sergio Piernas,"[(""R. M'Bolhi"", 'G'), ('R. Arias', 'D'), ('Ali Al Khaibari', None), ('Saad Al Khayri', 'D'), ('Hussain Qasim', 'M'), ('F. Kiss', 'M'), ('B. Alemán', 'M'), ('Ibrahim Mahnashi', 'M'), ('C. Guanca', 'M'), ('F. Ben Youssef', 'F'), ('Mohammed Al Kuwaykibi', 'M')]",7.0,2018/2019,2019-01-11 14:30:00,Al-Batin Club Stadium,Match Finished,16,0.0,14,14,Draw,7.12,6.98,0,6.87,6.71
151821,Al-Ettifaq,4-4-2,Sergio Piernas,"[(""R. M'Bolhi"", 'G'), ('R. Arias', 'D'), ('Ali Al Khaibari', None), ('Saad Al Khayri', 'D'), ('Hussain Qasim', 'M'), ('F. Kiss', 'M'), ('B. Alemán', 'M'), ('Ibrahim Mahnashi', 'M'), ('C. Guanca', 'M'), ('F. Ben Youssef', 'F'), ('Mohammed Al Kuwaykibi', 'M')]",0,7.0,Al Baten,4-4-2,Yousef Alghadeer,"[('Adriano Facchini', 'G'), ('Lucas', 'D'), ('Sultan Msarhi', None), ('Soltan Ghneman', 'D'), ('Bandar Al Mutairi', 'D'), ('Baraka', 'M'), ('Rayed Al Ghamdi', 'F'), ('Majed Kanabah', 'M'), ('Fahad Al Johani', 'M'), ('Crysan', 'M'), ('Sahow Al Mutayri', None)]",6.95,2018/2019,2019-01-11 14:30:00,Al-Batin Club Stadium,Match Finished,16,0.0,22,14,Draw,6.98,7.12,8,6.71,6.87
151822,Al-Ahli Jeddah,4-3-1-2,P. Guede,"[('Yasser Al Mosailem', None), ('Alexis', 'D'), ('Mohamed Abdul Shafy', 'D'), ('Saeed Al Mowalad', 'D'), ('Abdulbasit Hindi', None), ('José Jurado', 'M'), ('Abdulfattah Asiri', 'M'), ('Yousef Saad Al Harbi', 'F'), ('Salman Al Moasher', 'M'), ('Djaniny', 'F'), ('Othman Alhaj', None)]",1,7.29,Ohod,4-2-3-1,Paulo Alves,"[('Z. Laaroubi', 'G'), ('Hussein Abdul Ghani', None), ('Apodi', 'D'), ('A. Teikeu', 'D'), ('Majed Hazazi', 'D'), ('Zeyad Al Hunayti', 'D'), ('Fahad Hamad', 'M'), ('Ali Hassan Al Asmari', 'M'), ('Mohammed Majrashi', 'F'), ('Mohmad Atiah', 'M'), ('Ismael Al Maghrabi', None)]",6.32,2018/2019,2019-01-11 17:35:00,King Abdullah Sports City,Match Finished,16,5.0,24,24,Win,6.78,6.65,0,7.05,6.67
151822,Ohod,4-2-3-1,Paulo Alves,"[('Z. Laaroubi', 'G'), ('Hussein Abdul Ghani', None), ('Apodi', 'D'), ('A. Teikeu', 'D'), ('Majed Hazazi', 'D'), ('Zeyad Al Hunayti', 'D'), ('Fahad Hamad', 'M'), ('Ali Hassan Al Asmari', 'M'), ('Mohammed Majrashi', 'F'), ('Mohmad Atiah', 'M'), ('Ismael Al Maghrabi', None)]",0,6.32,Al-Ahli Jeddah,4-3-1-2,P. Guede,"[('Yasser Al Mosailem', None), ('Alexis', 'D'), ('Mohamed Abdul Shafy', 'D'), ('Saeed Al Mowalad', 'D'), ('Abdulbasit Hindi', None), ('José Jurado', 'M'), ('Abdulfattah Asiri', 'M'), ('Yousef Saad Al Harbi', 'F'), ('Salman Al Moasher', 'M'), ('Djaniny', 'F'), ('Othman Alhaj', None)]",7.29,2018/2019,2019-01-11 17:35:00,King Abdullah Sports City,Match Finished,16,1.0,6,24,Defeat,6.65,6.78,-18,6.67,7.05
151823,Al-Fateh,4-2-3-1,F. Al Jabal,"[('M. Koval', 'G'), ('M. Aguirregaray', 'D'), ('Yassen Hamza', 'D'), ('Ali Alawjami', None), ('Abdullah Al Yousif', 'D'), ('Mohammed Alfehaid', 'M'), ('A. Oueslati', 'M'), ('I. Chenihi', 'M'), ('Mohammed Al Majhad', 'M'), ('João Pedro', 'F'), ('Mansour Hamzi', 'M')]",1,7.11,Al-Qadisiyah FC,4-2-3-1,I. Petev,"[('J. Duncan', 'G'), ('R. Williams', 'D'), ('Mohammed Al Khabrani', None), ('M. Belkhiter', 'D'), ('Ibrahim Al Shuayl', 'D'), ('Élton', 'M'), ('M. Fatau', 'M'), ('Yago', 'M'), ('Ahmed Zain', 'M'), ('Bismark', 'M'), ('Haroune Camara', 'F')]",6.5,2018/2019,2019-01-27 14:20:00,Prince Abdullah bin Jalawi Stadium,Match Finished,17,2.0,19,19,Win,6.64,6.55,0,7.01,6.96
151823,Al-Qadisiyah FC,4-2-3-1,I. Petev,"[('J. Duncan', 'G'), ('R. Williams', 'D'), ('Mohammed Al Khabrani', None), ('M. Belkhiter', 'D'), ('Ibrahim Al Shuayl', 'D'), ('Élton', 'M'), ('M. Fatau', 'M'), ('Yago', 'M'), ('Ahmed Zain', 'M'), ('Bismark', 'M'), ('Haroune Camara', 'F')]",0,6.5,Al-Fateh,4-2-3-1,F. Al Jabal,"[('M. Koval', 'G'), ('M. Aguirregaray', 'D'), ('Yassen Hamza', 'D'), ('Ali Alawjami', None), ('Abdullah Al Yousif', 'D'), ('Mohammed Alfehaid', 'M'), ('A. Oueslati', 'M'), ('I. Chenihi', 'M'), ('Mohammed Al Majhad', 'M'), ('João Pedro', 'F'), ('Mansour Hamzi', 'M')]",7.11,2018/2019,2019-01-27 14:20:00,Prince Abdullah bin Jalawi Stadium,Match Finished,17,0.0,20,19,Defeat,6.55,6.64,1,6.96,7.01
151824,Al-Fayha,5-4-1,S. Muslin,"[('Moslem Freej', 'G'), ('Nawaf Al Sabhi', None), ('R. Bedoui', 'D'), ('Sami Al Khaibari', None), ('Omar Hamad Al Aowda', 'D'), ('A. Tziolis', 'M'), ('S. Yahaya', 'M'), ('D. Moreno', 'M'), ('Abdullah Al Salem', None), ('Abdulkarim Al Qahtani', 'M'), ('Omar Al-Mazial', None)]",1,6.29,Al-Hilal Saudi FC,4-2-3-1,Jorge Jesus,"[('Ali Al Habsi', 'G'), ('Botía', 'D'), ('Yasir Al Shahrani', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Carlos Eduardo', 'M'), ('A. Carrillo', 'M'), ('Abdullah Otayf', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F'), ('Soriano', 'F')]",7.15,2018/2019,2019-01-27 17:20:00,Prince Salman Bin Abdulaziz Sport City Stadium,Match Finished,17,1.0,15,15,Defeat,6.34,7.09,0,6.55,7.07
151824,Al-Hilal Saudi FC,4-2-3-1,Jorge Jesus,"[('Ali Al Habsi', 'G'), ('Botía', 'D'), ('Yasir Al Shahrani', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Carlos Eduardo', 'M'), ('A. Carrillo', 'M'), ('Abdullah Otayf', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F'), ('Soriano', 'F')]",0,7.15,Al-Fayha,5-4-1,S. Muslin,"[('Moslem Freej', 'G'), ('Nawaf Al Sabhi', None), ('R. Bedoui', 'D'), ('Sami Al Khaibari', None), ('Omar Hamad Al Aowda', 'D'), ('A. Tziolis', 'M'), ('S. Yahaya', 'M'), ('D. Moreno', 'M'), ('Abdullah Al Salem', None), ('Abdulkarim Al Qahtani', 'M'), ('Omar Al-Mazial', None)]",6.29,2018/2019,2019-01-27 17:20:00,Prince Salman Bin Abdulaziz Sport City Stadium,Match Finished,17,5.0,37,15,Win,7.09,6.34,22,7.07,6.55
151825,Al Baten,4-2-3-1,Yousef Alghadeer,"[('Adriano Facchini', 'G'), ('Lucas', 'D'), ('Sultan Msarhi', None), ('Bandar Al Mutairi', 'D'), ('Baraka', 'M'), ('Majed Kanabah', 'M'), ('Mhana Al Enazi', 'D'), ('Abdulaziz Majrashi', 'M'), ('Ismaël Bangoura', 'F'), ('Jhonnattann', 'M'), ('Crysan', 'M')]",1,7.02,Al-Faisaly FC,4-4-2,Péricles Chamusca,"[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Aqeel Al Sahbi', 'D'), ('Wesam Al Swed', 'D'), ('Fahad Al Ansari', 'M'), ('Mohammed Abusabaan', 'M'), ('Luisinho', 'M'), ('Yazeed Al Bakr', 'D'), ('Hamdan Al Shamrani', 'D'), ('D. Calderón', 'F'), ('Denílson', 'F')]",6.7,2018/2019,2019-01-28 14:30:00,Al-Batin Club Stadium,Match Finished,17,2.0,15,15,Win,6.95,6.89,0,6.51,6.99
151825,Al-Faisaly FC,4-4-2,Péricles Chamusca,"[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Aqeel Al Sahbi', 'D'), ('Wesam Al Swed', 'D'), ('Fahad Al Ansari', 'M'), ('Mohammed Abusabaan', 'M'), ('Luisinho', 'M'), ('Yazeed Al Bakr', 'D'), ('Hamdan Al Shamrani', 'D'), ('D. Calderón', 'F'), ('Denílson', 'F')]",0,6.7,Al Baten,4-2-3-1,Yousef Alghadeer,"[('Adriano Facchini', 'G'), ('Lucas', 'D'), ('Sultan Msarhi', None), ('Bandar Al Mutairi', 'D'), ('Baraka', 'M'), ('Majed Kanabah', 'M'), ('Mhana Al Enazi', 'D'), ('Abdulaziz Majrashi', 'M'), ('Ismaël Bangoura', 'F'), ('Jhonnattann', 'M'), ('Crysan', 'M')]",7.02,2018/2019,2019-01-28 14:30:00,Al-Batin Club Stadium,Match Finished,17,0.0,24,15,Defeat,6.89,6.95,9,6.99,6.51
151826,Al-Nassr,4-2-3-1,Rui Vitória,"[('B. Jones', 'G'), ('C. Ramos', 'D'), ('Bruno Uvini', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Ibrahim Ghaleb', 'M'), ('Awdh Faraj', 'D'), ('Sultan Al Ghanam', 'D'), ('Fahad Bin Jumayah', 'M'), ('N. Amrabat', 'M'), ('A. Hamdallah', 'F')]",1,7.31,Ohod,4-4-2,A. Souayah,"[('Abdo Al Basisi', 'G'), ('C. Medjani', 'D'), ('A. Teikeu', 'D'), ('G. Abderrazzak', None), ('Majed Hazazi', 'D'), ('Sami Kassar', 'D'), ('Omar Mohammead', 'D'), ('Tamer Haj Mohamad', 'M'), ('Mohammed Majrashi', 'F'), ('Ahmed Gomaa', 'F'), ('Mohameed Eldaw', 'M')]",6.39,2018/2019,2019-01-28 17:20:00,Prince Salman Bin Abdulaziz Sport City Stadium,Match Finished,17,4.0,34,34,Win,6.68,6.32,0,6.83,6.64
151826,Ohod,4-4-2,A. Souayah,"[('Abdo Al Basisi', 'G'), ('C. Medjani', 'D'), ('A. Teikeu', 'D'), ('G. Abderrazzak', None), ('Majed Hazazi', 'D'), ('Sami Kassar', 'D'), ('Omar Mohammead', 'D'), ('Tamer Haj Mohamad', 'M'), ('Mohammed Majrashi', 'F'), ('Ahmed Gomaa', 'F'), ('Mohameed Eldaw', 'M')]",0,6.39,Al-Nassr,4-2-3-1,Rui Vitória,"[('B. Jones', 'G'), ('C. Ramos', 'D'), ('Bruno Uvini', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Ibrahim Ghaleb', 'M'), ('Awdh Faraj', 'D'), ('Sultan Al Ghanam', 'D'), ('Fahad Bin Jumayah', 'M'), ('N. Amrabat', 'M'), ('A. Hamdallah', 'F')]",7.31,2018/2019,2019-01-28 17:20:00,Prince Salman Bin Abdulaziz Sport City Stadium,Match Finished,17,0.0,6,34,Defeat,6.32,6.68,-28,6.64,6.83
151827,Al Wehda Club,4-3-3,Mido,"[('Mohamed Awad', 'G'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Sari Amro', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('R. Otero', 'M'), ('Faisal Darwish', 'D'), ('Marcos Guilherme', 'M'), ('Fawaz Al Sagourq', 'M'), ('A. Jaber', 'F')]",1,6.99,Al-Hazm,4-2-3-1,D. Isăilă,"[('M. Asselah', 'G'), ('Z. Tsiskaridze', 'D'), ('Alemão', 'D'), ('Khaled Al Barakah', 'D'), ('Muralha', 'M'), ('Yousef Qalfa', 'M'), ('Mohammed Harzan', None), ('Masood Bekheet', 'D'), ('Osama Al Khalaf', 'M'), ('Mohammed Al Saiari', 'F'), ('Faris Al Alayaf', 'M')]",6.83,2018/2019,2019-01-28 17:50:00,King Abdul Aziz Stadium,Match Finished,17,1.0,27,27,Draw,7.13,6.73,0,6.77,6.97
151827,Al-Hazm,4-2-3-1,D. Isăilă,"[('M. Asselah', 'G'), ('Z. Tsiskaridze', 'D'), ('Alemão', 'D'), ('Khaled Al Barakah', 'D'), ('Muralha', 'M'), ('Yousef Qalfa', 'M'), ('Mohammed Harzan', None), ('Masood Bekheet', 'D'), ('Osama Al Khalaf', 'M'), ('Mohammed Al Saiari', 'F'), ('Faris Al Alayaf', 'M')]",0,6.83,Al Wehda Club,4-3-3,Mido,"[('Mohamed Awad', 'G'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Sari Amro', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('R. Otero', 'M'), ('Faisal Darwish', 'D'), ('Marcos Guilherme', 'M'), ('Fawaz Al Sagourq', 'M'), ('A. Jaber', 'F')]",6.99,2018/2019,2019-01-28 17:50:00,King Abdul Aziz Stadium,Match Finished,17,1.0,15,27,Draw,6.73,7.13,-12,6.97,6.77
151828,Al Taawon,4-2-3-1,Pedro Emanuel,"[('Cássio', None), ('Ricardo Machado', 'D'), ('Ibrahim Al Zubaidi', 'D'), ('Talal Alabsi', 'D'), ('Muteb Al Mufarrij', 'D'), ('Jehad Al Hussain', 'M'), ('Sandro Manoel', 'M'), ('Rabeaa Sefiani', 'M'), ('Héldon', 'M'), ('C. Amissi', 'M'), ('L. Tawamba Kana', 'F')]",1,6.51,Al-Ahli Jeddah,4-3-1-2,P. Guede,"[('Mohammed Al Owais', 'G'), ('Mohamed Abdul Shafy', 'D'), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('P. Díaz', 'D'), ('Abdulfattah Asiri', 'M'), ('Nouh Al Mousa', 'M'), ('Yousef Saad Al Harbi', 'F'), ('Salman Al Moasher', 'M'), ('Djaniny', 'F'), ('Omar Al Somah', 'F')]",6.86,2018/2019,2019-01-28 19:20:00,King Abdullah Sport City Stadium,Match Finished,17,3.0,26,26,Defeat,7.03,7.29,0,6.97,7.01
