fixture_id,home_team,away_team,home_goals,away_goals,venue,referee,round,date,season,status,home_coach,home_formation,home_players,away_coach,away_formation,away_players,H_avg_ratings,A_avg_ratings
635959,Al Wehda Club,Al-Fateh,0.0,0.0,King Abdulaziz Sports City Stadium,Sultan Al-Harbi,12,2021-01-07T17:35:00+03:00,2020/2021,Match Finished,Ivo Vieira,4-2-3-1,"[('Abdullah Hussein Al Owisher', 'G'), ('Naif Kariri', 'D'), ('Abdullah Al Hafith', 'D'), ('Pedro Henrique', 'D'), ('Hamad Al Jayzani', 'D'), ('Anselmo', 'M'), ('Waleed Bakshween', 'M'), ('Hussain Ahmed Al Issa', 'M'), ('Dimitri Petratos', 'M'), ('Hernani', 'M'), ('Youssouf Niakate', 'F')]",Y. Ferrera,4-2-3-1,"[('Maksym Koval', 'G'), ('Nawaf Boushal', 'D'), ('Amaar Al Dohaim', 'D'), ('Mohammed Naji', 'D'), ('Tawfiq Buhumaid', 'D'), ('Marwane Saadane', 'M'), ('Mohammed Al-Fuhaid', 'M'), ('Mourad Batna', 'M'), ('Ali Al-Zaqan', 'M'), ('Mohammed Al Saeed', 'M'), ('Mitchell Te Vrede', 'F')]",6.92,7.2
635958,Al Baten,Al-Hilal Saudi FC,2.0,2.0,Al-Batin FC Stadium,Ahmad Al Rumaikhani,12,2021-01-08T14:20:00+03:00,2020/2021,Match Finished,José Garrido,4-4-2,"[('Martín Campaña', 'G'), ('Saad Al Khayri', 'D'), ('Renato Chaves', 'D'), ('Xandro Schenk', 'D'), ('Hassan Mohammed Raghfawi', 'D'), ('Mohamed Rayhi', 'M'), ('Dhaifallah Al-Qarni', 'M'), ('Zakaria Al-Sudani', 'M'), ('Abdulmalek Al-Shammary', 'M'), ('Youssef El Jebli', 'F'), ('Fabio Abreu', 'F')]",R. Lucescu,4-4-2,"[('Habib Al-Wutaian', 'G'), ('Mohammed Al-Burayk', 'D'), ('Gustavo Cuéllar', 'D'), ('Muteb Almufarrij', 'D'), ('Yasir Al-Shahrani', 'D'), ('Salem Al-Dawsari', 'M'), ('Mohamed Kanno', 'M'), ('Abdullah Ateef', 'M'), ('Luciano Vietto', 'M'), ('Bafetimbi Gomis', 'F'), ('Sebastian Giovinco', 'F')]",6.73,7.04
635955,Al-Qadisiyah FC,Al-Ahli Jeddah,3.0,1.0,Prince Saud bin Jalawi Stadium,Abdullah Al-Harbi,12,2021-01-08T16:40:00+03:00,2020/2021,Match Finished,Y. Al Mannai,4-1-4-1,"[('Faisal Al-Masrahi', 'G'), ('Hamad Al Yami', 'D'), ('Khalifah Aldawsari', 'D'), ('Rhys Williams', 'D'), ('Ibrahim Al-Sheail', 'D'), ('Edson', 'M'), ('Stanley Ohawuchi', 'M'), ('Abdulrahman Al-Safri', 'M'), ('Naif Hazzazi', 'M'), ('Hassan Al-Amri', 'M'), ('Danilo Asprilla', 'F')]",V. Milojević,4-2-3-1,"[('Mohammed Al-Owais', 'G'), ('Hassoun', 'D'), ('Mohammed Al-Khabrani', 'D'), ('Mohammed Al-Fatil', 'D'), ('Lucas Lima', 'D'), ('Ljubomir Fejsa', 'M'), ('Nouh Al-Mousa', 'M'), ('Samuel Owusu', 'M'), ('Alexandru Mitriță', 'M'), ('Salman Al-Muwashar', 'M'), ('Omar Al-Somah', 'F')]",6.87,6.82
635962,Al-Nassr,Al-Ain,3.0,0.0,King Saud University Stadium,Mohammed Alharbi,12,2021-01-08T18:55:00+03:00,2020/2021,Match Finished,A. Horvat,4-1-4-1,"[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Abdulelah Alamri', 'D'), ('Abdullah Madu', 'D'), ('Abdulrahman Al-Obaid', 'D'), ('Ali Al-Hassan', 'M'), ('Gonzalo Martinez', 'M'), ('Petros', 'M'), ('Abdullah Alkhaibari', 'M'), ('Khalid Al-Ghannam', 'M'), ('Nordin Amrabat', 'F')]",M. Skibbe,3-4-2-1,"[('Ameen Bokhari', 'G'), ('Hassan Al-Harbi', 'D'), ('Bastos', 'D'), ('Saif Hussain', 'D'), ('Nawaf Al-Farshan', 'M'), ('Filip Bradarić', 'M'), ('Saeed Al-Qarni', 'M'), ('Mohammed Nahiri', 'M'), ('Juanpi Añor', 'F'), ('Amadou Moutari', 'F'), ('Faisal Al-Jamaan', 'F')]",7.24,6.43
635961,Al Taawon,Al-Raed,0.0,0.0,King Abdullah bin Abdulaziz City,Khaled Al Teris,12,2021-01-09T14:30:00+03:00,2020/2021,Match Finished,Abdullah Assiri,4-4-2,"[('Cássio', 'G'), ('Yaseen Barnawi', 'D'), ('Iago Santos', 'D'), ('Nawaf Al-Sabhi', 'D'), ('Hassan Kadesh', 'D'), ('Sumaihan Al-Nabet', 'M'), ('Mohammed Abusabaan', 'M'), ('Cedric Amissi', 'M'), ('Abdullah Al-Jawaey', 'M'), ('Abdoulaye Sane', 'F'), ('Léandre Tawamba', 'F')]",B. Hasi,4-1-4-1,"[('Azzedine Doukha', 'G'), ('Mohammed Al-Dosari', 'D'), ('Abdullah Al-Fahad', 'D'), ('Fawaz Fallatah', 'D'), ('Hussain Al-Showaish', 'D'), ('Sultan Farhan', 'M'), ('Jalal Daoudi', 'M'), ('Abdullah Almogren', 'M'), ('Arnaud Djoum', 'M'), ('Mohammed Fouzair', 'M'), ('Nemanja Nikolic', 'F')]",7.03,6.92
635960,Al Shabab,Al-Ettifaq,1.0,0.0,Al-Shabab Club Stadium,Mohammed Al Hoaish,12,2021-01-09T16:55:00+03:00,2020/2021,Match Finished,Pedro Caixinha,4-2-3-1,"[('Majed Zaid', 'G'), ('Mohammed Salem', 'D'), ('Igor Lichnovsky', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al-Zoari', 'D'), ('Cristian Guanca', 'M'), (""Alfred N'Diaye"", 'M'), ('Fábio Martins', 'M'), ('Éver Banega', 'M'), ('Moteb Al-Harbi', 'M'), ('Abdullah Alhamddan', 'F')]",Khaled Al Atawi,4-4-2,"[('Mohammed Alhaeti', 'G'), ('Saleh Al Qumayzi', 'D'), ('Filip Kiss', 'D'), ('Karol Mets', 'D'), ('Fahad Ghazi', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Ali Hazazi', 'M'), ('Souza', 'M'), ('Naïm Sliti', 'M'), ('Souleymane Doukara', 'F'), ('Walid Azarou', 'F')]",7.06,6.94
635957,Al-Ittihad FC,Dhamk,1.0,0.0,King Abdulaziz Sports City Stadium,Sami Al Jires,12,2021-01-09T18:55:00+03:00,2020/2021,Match Finished,Fábio Carille,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Ahmed Hegazy', 'D'), ('Muhannad Alshanqeeti', 'D'), ('Bruno Henrique', 'M'), ('Karim El Ahmadi', 'M'), ('Abdulrahman Alobud', 'M'), ('Romarinho', 'M'), ('Fahad Al Muwallad', 'M'), ('Aleksandar Prijović', 'F')]",N. Zekri,4-1-4-1,"[('Khaled Mohammed Shraheli', 'G'), ('Tariq Mohammed', 'D'), ('Farouk Chafaï', 'D'), ('Cristian Lema', 'D'), ('Abdullah Al-Amar', 'D'), ('Ibrahim Alnakhli', 'M'), ('Ibrahim Chenihi', 'M'), ('Bilel Saidani', 'M'), ('Mohmad Atiah', 'M'), ('Mansour Hamzi', 'M'), ('Emilio Zelaya', 'F')]",6.99,6.85
635963,Al-Faisaly FC,Al-Qadisiyah FC,2.0,2.0,Al Majma'ah Sports City Stadium,Shukri Al Hanfosh,13,2021-01-14T14:30:00+03:00,2020/2021,Match Finished,Péricles Chamusca,4-2-3-1,"[('Mustafa Malaika', 'G'), ('Abdullah Alhassan', 'D'), ('Raphael Silva', 'D'), ('Igor Rossi', 'D'), ('Mohammed Qassem', 'D'), ('Alexander Merkel', 'M'), ('Hicham Faik', 'M'), ('Ahmed Ashraf', 'M'), ('Romain Amalfitano', 'M'), ('Guilherme Augusto', 'M'), ('Júlio Tavares', 'F')]",Y. Al Mannai,4-1-4-1,"[('Faisal Al-Masrahi', 'G'), ('Hamad Al Yami', 'D'), ('Uroš Vitas', 'D'), ('Rhys Williams', 'D'), ('Khalifah Aldawsari', 'D'), ('Edson', 'M'), ('Stanley Ohawuchi', 'M'), ('Abdulrahman Al-Safri', 'M'), ('Naif Hazzazi', 'M'), ('Hassan Al-Amri', 'M'), ('Danilo Asprilla', 'F')]",6.73,6.69
635966,Al-Ain,Al Shabab,0.0,3.0,King Saud Sport City Stadium,Sultan Al-Harbi,13,2021-01-14T14:55:00+03:00,2020/2021,Match Finished,M. Skibbe,3-4-2-1,"[('Ameen Bokhari', 'G'), ('Hassan Al-Harbi', 'D'), ('Bastos', 'D'), ('Saif Hussain', 'D'), ('Mohammed Nahiri', 'M'), ('Filip Bradarić', 'M'), ('Saeed Al-Qarni', 'M'), ('Omar Al-Suhaymi', 'M'), ('Juanpi Añor', 'F'), ('Amadou Moutari', 'F'), ('Getterson', 'F')]",Carlos Hernandez,4-2-3-1,"[('Majed Zaid', 'G'), ('Mohammed Salem', 'D'), ('Igor Lichnovsky', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al-Zoari', 'D'), ('Éver Banega', 'M'), ('Jamal Bajandouh', 'M'), ('Turki Al Ammar', 'M'), ('Cristian Guanca', 'M'), ('Fábio Martins', 'M'), ('Abdullah Alhamddan', 'F')]",6.74,7.22
635967,Al-Ettifaq,Al Baten,1.0,1.0,Prince Mohamed bin Fahd Stadium,Khaled Salwi,13,2021-01-14T16:45:00+03:00,2020/2021,Match Finished,Khaled Al Atawi,4-4-2,"[('Mohammed Alhaeti', 'G'), ('Saleh Al Qumayzi', 'D'), ('Filip Kiss', 'D'), ('Karol Mets', 'D'), ('Fahad Ghazi', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Ali Hazazi', 'M'), ('Souza', 'M'), ('Naïm Sliti', 'M'), ('Souleymane Doukara', 'F'), ('Walid Azarou', 'F')]",José Garrido,4-4-2,"[('Martín Campaña', 'G'), ('Saad Al Khayri', 'D'), ('Renato Chaves', 'D'), ('Xandro Schenk', 'D'), ('Hassan Mohammed Raghfawi', 'D'), ('Mohamed Rayhi', 'M'), ('Dhaifallah Al-Qarni', 'M'), ('Zakaria Al-Sudani', 'M'), ('Abdulmalek Al-Shammary', 'M'), ('Youssef El Jebli', 'F'), ('Fabio Abreu', 'F')]",6.86,6.76
635968,Al-Fateh,Al Taawon,1.0,2.0,Prince Abdullah bin Jalawi Sports City Stadium,S. Schärer,13,2021-01-14T16:50:00+03:00,2020/2021,Match Finished,Y. Ferrera,4-3-3,"[('Maksym Koval', 'G'), ('Nawaf Boushal', 'D'), ('Amaar Al Dohaim', 'D'), ('Mohammed Naji', 'D'), ('Tawfiq Buhumaid', 'D'), ('Marwane Saadane', 'M'), ('Mohammed Al-Fuhaid', 'M'), ('Sofiane Bendebka', 'M'), ('Mourad Batna', 'F'), ('Mitchell Te Vrede', 'F'), ('Ali Al-Zaqan', 'F')]",Abdullah Assiri,3-1-4-2,"[('Cássio', 'G'), ('Iago Santos', 'D'), ('Ahmad Asiri', 'D'), ('Hassan Kadesh', 'D'), ('Ryan Al-Mousa', 'M'), ('Yaseen Barnawi', 'M'), ('Cedric Amissi', 'M'), ('Sandro Manoel', 'M'), ('Ibrahim Al Zubaidi', 'M'), ('Abdoulaye Sane', 'F'), ('Léandre Tawamba', 'F')]",6.85,6.88
635965,Al-Ittihad FC,Abha,0.0,1.0,King Abdullah Sports City,Faisal Alblwi,13,2021-01-14T19:10:00+03:00,2020/2021,Match Finished,,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Ahmed Hegazy', 'D'), ('Muhannad Alshanqeeti', 'D'), ('Bruno Henrique', 'M'), ('Abdulelah Al Malki', 'M'), ('Abdulmajid Al-Sawat', 'M'), ('Romarinho', 'M'), ('Fahad Al Muwallad', 'M'), ('Aleksandar Prijović', 'F')]",,4-2-3-1,"[('Abdelali Mhamdi', 'G'), ('Karam Barnawi', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Riyadh Sharahili', 'M'), ('Karim Aouadhi', 'M'), ('Craig Goodwin', 'M'), ('Abdulrahman Al-Barakah', 'M'), ('Saleh Al-Amri', 'M'), ('Carlos Strandberg', 'F')]",6.62,7.16
635964,Dhamk,Al Wehda Club,0.0,0.0,Prince Sultan bin Abdulaziz Sports City Stadium,Abdullah Al-Harbi,13,2021-01-15T14:55:00+03:00,2020/2021,Match Finished,K. Režić,3-5-2,"[('Khaled Mohammed Shraheli', 'G'), ('Farouk Chafaï', 'D'), ('Sergio Vittor', 'D'), ('Cristian Lema', 'D'), ('Tariq Mohammed', 'M'), ('Abdulaziz Majrashi', 'M'), ('Ibrahim Alnakhli', 'M'), ('Mohmad Atiah', 'M'), ('Mansour Hamzi', 'M'), ('Emilio Zelaya', 'F'), ('Mazen Abusharara', 'F')]",Ivo Vieira,4-2-3-1,"[('Abdullah Hussein Al Owisher', 'G'), ('Naif Kariri', 'D'), ('Alberto Botía', 'D'), ('Abdullah Al Hafith', 'D'), ('Hamad Al Jayzani', 'D'), ('Anselmo', 'M'), (""Ala'a Al-Hejji"", 'M'), ('Luisinho', 'M'), ('Dimitri Petratos', 'M'), ('Hernani', 'M'), ('Youssouf Niakate', 'F')]",6.93,6.85
635969,Al-Raed,Al-Nassr,0.0,1.0,King Abdullah bin Abdulaziz City,Mohammed Al Hoaish,13,2021-01-15T17:10:00+03:00,2020/2021,Match Finished,B. Hasi,4-2-3-1,"[('Azzedine Doukha', 'G'), ('Aqel Al-Sahbi', 'D'), ('Nemanja Miletić', 'D'), ('Abdullah Al-Fahad', 'D'), ('Khalid Al-Khathlan', 'D'), ('Sultan Farhan', 'M'), ('Arnaud Djoum', 'M'), ('Mohammed Fouzair', 'M'), ('Abdullah Almogren', 'M'), ('Ahmad Zain', 'M'), ('Nemanja Nikolic', 'F')]",A. Horvat,4-2-3-1,"[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Maicon', 'D'), ('Abdulelah Alamri', 'D'), ('Abdulrahman Al-Obaid', 'D'), ('Petros', 'M'), ('Ali Al-Hassan', 'M'), ('Gonzalo Martinez', 'M'), ('Sami Al-Najei', 'M'), ('Khalid Al-Ghannam', 'M'), ('Nordin Amrabat', 'F')]",6.64,6.98
635970,Al-Ahli Jeddah,Al-Hilal Saudi FC,0.0,0.0,King Abdullah Sports City,Majed Al Shamrani,13,2021-01-15T19:10:00+03:00,2020/2021,Match Finished,,4-1-4-1,"[('Mohammed Al Yami', 'G'), ('Yazeed Al Bakr', 'D'), ('Motaz Hawsawi', 'D'), ('Mohammed Al-Fatil', 'D'), ('Lucas Lima', 'D'), ('Ljubomir Fejsa', 'M'), ('Samuel Owusu', 'M'), ('Ali Al-Asmari', 'M'), ('Hussain Al Moqahwi', 'M'), ('Alexandru Mitriță', 'M'), ('Omar Al-Somah', 'F')]",,4-4-2,"[('Abdullah Al-Mayouf', 'G'), ('Mohammed Al-Burayk', 'D'), ('Hyun Soo Jang', 'D'), ('Mohammed Jahfali', 'D'), ('Yasir Al-Shahrani', 'D'), ('André Carrillo', 'M'), ('Salman Al-Faraj', 'M'), ('Abdullah Ateef', 'M'), ('Luciano Vietto', 'M'), ('Bafetimbi Gomis', 'F'), ('Sebastian Giovinco', 'F')]",6.92,7.27
635974,Al-Raed,Al-Ettifaq,2.0,3.0,King Abdullah bin Abdulaziz City,Shukri Al Hanfosh,14,2021-01-19T14:40:00+03:00,2020/2021,Match Finished,B. Hasi,4-2-3-1,"[('Azzedine Doukha', 'G'), ('Aqel Al-Sahbi', 'D'), ('Abdullah Al-Fahad', 'D'), ('Nemanja Miletić', 'D'), ('Hussain Al-Showaish', 'D'), ('Sultan Farhan', 'M'), ('Arnaud Djoum', 'M'), ('Jalal Daoudi', 'M'), ('Mohamed Al-Sahli', 'M'), ('Ahmad Zain', 'M'), ('Nemanja Nikolic', 'F')]",Khaled Al Atawi,4-4-2,"[('Mohammed Alhaeti', 'G'), ('Saleh Al Qumayzi', 'D'), ('Hamad Alsayyaf', 'D'), ('Filip Kiss', 'D'), ('Fahad Ghazi', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Ali Hazazi', 'M'), ('Souza', 'M'), ('Naïm Sliti', 'M'), ('Abdullah Al-Salem', 'F'), ('Walid Azarou', 'F')]",6.63,6.91
635973,Al-Ain,Al-Ittihad FC,1.0,2.0,King Saud Sport City Stadium,Mohammed Al Qarni,14,2021-01-19T15:00:00+03:00,2020/2021,Match Finished,M. Skibbe,4-2-3-1,"[('Mohammed Mazyad Alshammari', 'G'), ('Mohammed Nahiri', 'D'), ('Hassan Al-Harbi', 'D'), ('Bastos', 'D'), ('Yahia Al-Kabie', 'D'), ('Filip Bradarić', 'M'), ('Omar Al-Suhaymi', 'M'), ('Juanpi Añor', 'M'), ('Mohammad Fouad', 'M'), ('Amadou Moutari', 'M'), ('Getterson', 'F')]",Fábio Carille,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Muhannad Alshanqeeti', 'D'), ('Ahmed Hegazy', 'D'), ('Omar Hawsawi', 'D'), ('Hamdan Al-Shamrani', 'D'), ('Abdulelah Al Malki', 'M'), ('Karim El Ahmadi', 'M'), ('Fahad Al Muwallad', 'M'), ('Romarinho', 'M'), ('Abdulrahman Alobud', 'M'), ('Haroune Camara', 'F')]",6.82,6.88
635971,Al-Qadisiyah FC,Al-Fateh,1.0,1.0,Prince Saud bin Jalawi Stadium,Turki Al Khudair,14,2021-01-19T16:50:00+03:00,2020/2021,Match Finished,Y. Al Mannai,4-1-4-1,"[('Faisal Al-Masrahi', 'G'), ('Hamad Al Yami', 'D'), ('Uroš Vitas', 'D'), ('Rhys Williams', 'D'), ('Khalifah Aldawsari', 'D'), ('Edson', 'M'), ('Stanley Ohawuchi', 'M'), ('Abdulrahman Al-Safri', 'M'), ('Naif Hazzazi', 'M'), ('Hassan Al-Amri', 'M'), ('Walead Alshangeati', 'F')]",Y. Ferrera,4-2-3-1,"[('Maksym Koval', 'G'), ('Nawaf Boushal', 'D'), ('Amaar Al Dohaim', 'D'), ('Marwane Saadane', 'D'), ('Abdullah Al Yousif', 'D'), ('Mohammed Al-Fuhaid', 'M'), ('Sofiane Bendebka', 'M'), ('Mourad Batna', 'M'), ('Mohammed Majrashi', 'M'), ('Ali Al-Zaqan', 'M'), ('Mitchell Te Vrede', 'F')]",6.91,6.71
635975,Al Shabab,Al-Faisaly FC,1.0,1.0,Al-Shabab Club Stadium,Ahmad Al Rumaikhani,14,2021-01-19T17:10:00+03:00,2020/2021,Match Finished,Carlos Hernandez,4-2-3-1,"[('Majed Zaid', 'G'), ('Mohammed Salem', 'D'), ('Igor Lichnovsky', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al-Zoari', 'D'), ('Éver Banega', 'M'), ('Jamal Bajandouh', 'M'), ('Turki Al Ammar', 'M'), ('Cristian Guanca', 'M'), ('Fábio Martins', 'M'), ('Abdullah Alhamddan', 'F')]",Péricles Chamusca,4-2-3-1,"[('Mustafa Malaika', 'G'), ('Abdullah Alhassan', 'D'), ('Raphael Silva', 'D'), ('Igor Rossi', 'D'), ('Mohammed Qassem', 'D'), ('Alexander Merkel', 'M'), ('Hicham Faik', 'M'), ('Ahmed Ashraf', 'M'), ('Romain Amalfitano', 'M'), ('Guilherme Augusto', 'M'), ('Júlio Tavares', 'F')]",6.91,6.97
635976,Al-Ahli Jeddah,Abha,3.0,0.0,King Abdullah Sports City Reserve Stadium,Mohammed Alharbi,14,2021-01-19T19:10:00+03:00,2020/2021,Match Finished,V. Milojević,4-1-4-1,"[('Mohammed Al Yami', 'G'), ('Yazeed Al Bakr', 'D'), ('Motaz Hawsawi', 'D'), ('Mohammed Al-Fatil', 'D'), ('Lucas Lima', 'D'), ('Ljubomir Fejsa', 'M'), ('Salman Al-Muwashar', 'M'), ('Ali Al-Asmari', 'M'), ('Hussain Al Moqahwi', 'M'), ('Alexandru Mitriță', 'M'), ('Omar Al-Somah', 'F')]",A. Chebbi,4-2-3-1,"[('Abdelali Mhamdi', 'G'), ('Karam Barnawi', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Riyadh Sharahili', 'M'), ('Karim Aouadhi', 'M'), ('Craig Goodwin', 'M'), ('Saad Bguir', 'M'), ('Saleh Al-Amri', 'M'), ('Carlos Strandberg', 'F')]",7.19,6.61
635972,Dhamk,Al Baten,2.0,0.0,Prince Sultan bin Abdulaziz Sports City Stadium,Mohammed Al Hoaish,14,2021-01-20T14:55:00+03:00,2020/2021,Match Finished,K. Režić,3-5-2,"[('Khaled Mohammed Shraheli', 'G'), ('Farouk Chafaï', 'D'), ('Sergio Vittor', 'D'), ('Cristian Lema', 'D'), ('Mansour Hamzi', 'M'), ('Bilel Saidani', 'M'), ('Ibrahim Alnakhli', 'M'), ('Abdulaziz Majrashi', 'M'), ('Mohammed Alzubaidi', 'M'), ('Emilio Zelaya', 'F'), ('Mazen Abusharara', 'F')]",José Garrido,4-2-3-1,"[('Martín Campaña', 'G'), ('Saad Al Khayri', 'D'), ('Renato Chaves', 'D'), ('Xandro Schenk', 'D'), ('Hassan Mohammed Raghfawi', 'D'), ('Khaleem Hyland', 'M'), ('Zakaria Al-Sudani', 'M'), ('Rakan Shamlan', 'M'), ('Youssef El Jebli', 'M'), ('Abdulmalek Al-Shammary', 'M'), ('Fabio Abreu', 'F')]",7.04,6.4
635977,Al-Hilal Saudi FC,Al Taawon,2.0,0.0,Prince Faisal bin Fahd Stadium,Faisal Alblwi,14,2021-01-20T17:10:00+03:00,2020/2021,Match Finished,R. Lucescu,4-4-2,"[('Abdullah Al-Mayouf', 'G'), ('Mohammed Al-Burayk', 'D'), ('Hyun Soo Jang', 'D'), ('Muteb Almufarrij', 'D'), ('Yasir Al-Shahrani', 'D'), ('Salem Al-Dawsari', 'M'), ('Mohamed Kanno', 'M'), ('Salman Al-Faraj', 'M'), ('Luciano Vietto', 'M'), ('Bafetimbi Gomis', 'F'), ('Sebastian Giovinco', 'F')]",Abdullah Assiri,4-4-2,"[('Cássio', 'G'), ('Yaseen Barnawi', 'D'), ('Iago Santos', 'D'), ('Nawaf Al-Sabhi', 'D'), ('Hassan Kadesh', 'D'), ('Sumaihan Al-Nabet', 'M'), ('Mohammed Abusabaan', 'M'), ('Cedric Amissi', 'M'), ('Abdullah Al-Jawaey', 'M'), ('Abdoulaye Sane', 'F'), ('Léandre Tawamba', 'F')]",7.23,6.77
635978,Al-Nassr,Al Wehda Club,3.0,1.0,King Saud University Stadium,Majed Al Shamrani,14,2021-01-20T19:10:00+03:00,2020/2021,Match Finished,A. Horvat,4-2-3-1,"[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Maicon', 'D'), ('Abdulelah Alamri', 'D'), ('Abdulrahman Al-Obaid', 'D'), ('Petros', 'M'), ('Ali Al-Hassan', 'M'), ('Nordin Amrabat', 'M'), ('Abdulmajeed Al-Sulaiheem', 'M'), ('Gonzalo Martinez', 'M'), ('Raed Al-Ghamdi', 'F')]",Ivo Vieira,4-4-2,"[('Abdullah Hussein Al Owisher', 'G'), ('Noor Al-Rashidi', 'D'), ('Alberto Botía', 'D'), ('Abdullah Al Hafith', 'D'), ('Hamad Al Jayzani', 'D'), ('Luisinho', 'M'), ('Anselmo', 'M'), ('Waleed Bakshween', 'M'), ('Hernani', 'M'), ('Dimitri Petratos', 'F'), ('Youssouf Niakate', 'F')]",7.1,6.41
635980,Abha,Al-Qadisiyah FC,2.0,2.0,Prince Sultan bin Abdulaziz Sports City Stadium,Abdullah Al-Harbi,15,2021-01-24T14:55:00+03:00,2020/2021,Match Finished,A. Chebbi,4-2-3-1,"[('Abdelali Mhamdi', 'G'), ('Karam Barnawi', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Riyadh Sharahili', 'M'), ('Abdulrahman Al-Barakah', 'M'), ('Craig Goodwin', 'M'), ('Saad Bguir', 'M'), ('Saleh Al-Amri', 'M'), ('Carlos Strandberg', 'F')]",Y. Al Mannai,4-1-4-1,"[('Faisal Al-Masrahi', 'G'), ('Hamad Al Yami', 'D'), ('Uroš Vitas', 'D'), ('Khalifah Aldawsari', 'D'), ('Ibrahim Al-Sheail', 'D'), ('Edson', 'M'), ('Stanley Ohawuchi', 'M'), ('Mihai Bordeianu', 'M'), ('Naif Hazzazi', 'M'), ('Hassan Al-Amri', 'M'), ('Carolus Andria', 'F')]",6.72,6.83
635984,Al-Fateh,Al-Raed,0.0,2.0,Prince Abdullah bin Jalawi Sports City Stadium,Abdullah Al-Shehri,15,2021-01-24T16:55:00+03:00,2020/2021,Match Finished,Y. Ferrera,4-2-3-1,"[('Maksym Koval', 'G'), ('Nawaf Boushal', 'D'), ('Amaar Al Dohaim', 'D'), ('Marwane Saadane', 'D'), ('Abdullah Al Yousif', 'D'), ('Mohammed Al-Fuhaid', 'M'), ('Sofiane Bendebka', 'M'), ('Ali Al-Zaqan', 'M'), ('Mohammed Majrashi', 'M'), ('Mohammed Al Saeed', 'M'), ('Mitchell Te Vrede', 'F')]",B. Hasi,3-4-1-2,"[('Azzedine Doukha', 'G'), ('Abdullah Al-Fahad', 'D'), ('Nemanja Miletić', 'D'), ('Hussain Al-Showaish', 'D'), ('Aqel Al-Sahbi', 'M'), ('Sultan Farhan', 'M'), ('Arnaud Djoum', 'M'), ('Ahmad Zain', 'M'), ('Abdullah Almogren', 'F'), ('Karim El Berkaoui', 'F'), ('Mohamed Al-Sahli', 'F')]",6.58,7.04
635981,Al-Ittihad FC,Al-Nassr,1.0,1.0,King Abdulaziz Sports City Stadium,Khaled Salwi,15,2021-01-24T17:40:00+03:00,2020/2021,Match Finished,Fábio Carille,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Ahmed Hegazy', 'D'), ('Muhannad Alshanqeeti', 'D'), ('Bruno Henrique', 'M'), ('Abdulelah Al Malki', 'M'), ('Fahad Al Muwallad', 'M'), ('Romarinho', 'M'), ('Abdulrahman Alobud', 'M'), ('Haroune Camara', 'F')]",A. Horvat,4-2-3-1,"[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Maicon', 'D'), ('Abdullah Madu', 'D'), ('Abdulrahman Al-Obaid', 'D'), ('Petros', 'M'), ('Ali Al-Hassan', 'M'), ('Nordin Amrabat', 'M'), ('Abdulmajeed Al-Sulaiheem', 'M'), ('Khalid Al-Ghannam', 'M'), ('Raed Al-Ghamdi', 'F')]",6.77,6.76
