fixture_id,home_team,away_team,home_goals,away_goals,venue,date,season,home_coach,away_coach,home_formation,away_formation,home_players,away_players,round,status,H_avg_ratings,A_avg_ratings
234875,Abha,Dhamk,3.0,2.0,Prince Sultan bin Abdul Aziz Stadium,2019-12-28 14:40:00,2019/2020,A. Chebbi,N. Zekri,4-1-4-1,4-1-4-1,"[(""A. M'Hamdi"", 'G'), ('Karam Barnawi', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'M'), ('Ammar Al Najjar', 'M'), ('Sumayhan Alnabit', 'M'), ('F. Andriatsima', 'F')]","[('Khaled Sharahili', 'G'), ('Jorge Fellipe', 'D'), ('Majed Hazazi', 'D'), ('B. Sarr', 'D'), ('Hamad Al Jayzani', 'D'), ('Mohammed Abusabaan', 'M'), ('Zezinho', 'M'), ('Abdulrahman Al-Safari', 'M'), ('Abdul Wahab Jafar', 'M'), ('Mazen Abu Shararah', 'F'), ('Z. Hadraf', 'M')]",13,Match Finished,6.89,6.51
234879,Al-Ettifaq,Al Taawon,1.0,0.0,Prince Mohamed bin Fahd Stadium,2019-12-28 16:35:00,2019/2020,Khaled Al Atawi,Paulo Sérgio,4-2-3-1,4-2-3-1,"[(""R. M'Bolhi"", 'G'), ('O. Haddadi', 'D'), ('Saleh Al Qumayzi', 'D'), ('C. Yamberé', 'D'), ('Saeed Al Rubaie', 'D'), ('N. Sliti', 'M'), ('Ali Abdullah Hazzazi', 'M'), ('Hamed Al Ghamdi', 'M'), ('S. Doukara', 'M'), ('Saleh Al Jamaan', 'M'), ('Hazzaa Al Hazzaa', 'F')]","[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Ahmad Asiri', 'D'), ('Madallah Alolayan', 'D'), ('Talal Alabsi', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'M'), ('C. Amissi', 'M'), ('Abdulmajeed Al-Swat', 'M'), ('Héldon', 'M'), ('L. Tawamba Kana', 'F')]",13,Match Finished,6.97,6.79
234877,Al-Ittihad FC,Al-Fateh,1.0,1.0,King Abdul Aziz Stadium,2019-12-28 18:50:00,2019/2020,H. ten Cate,Y. Ferrera,4-2-3-1,4-2-3-1,"[('Fawaz Al Qarni', 'G'), ('Mansour Al Harbi', 'D'), ('Ammar Al Daheem', 'D'), ('Hamdan Al Shamrani', 'D'), ('Muhannad Shanqeeti', 'D'), ('C. Villanueva', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Abdulelah Al Malki', 'M'), ('Essam Al Muwallad', 'M'), ('Romarinho', 'F'), ('Abdulrahman Al Obod', 'M')]","[('M. Koval', 'G'), ('Ali Alawjami', 'D'), ('Nawaf Boushal', 'D'), ('M. Janota', 'M'), ('Saeed Al Dosari', 'M'), ('G. Wikheim', 'M'), ('M. Saadane', 'D'), ('Majed Kanabah', 'M'), ('Mohammed Al Saeed', 'D'), ('Mohammed Majrashi', 'F'), ('Ali Al Zaqan', 'M')]",13,Match Finished,6.86,6.8
234861,Al-Hilal Saudi FC,Al-Ahli Jeddah,3.0,1.0,King Saud University Stadium,2020-01-07 19:00:00,2019/2020,R. Lucescu,C. Gross,4-2-3-1,4-4-2,"[('Abdullah Al Maiouf', None), ('Mohammed Jahfali', 'D'), ('Yasir Al Shahrani', 'D'), ('Abdullah Al Hafith', 'D'), ('Mohammed Al Burayk', 'D'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Salman Al Faraj', 'M'), ('Salem Al Dawsari', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F')]","[('Yasser Al Mosailem', 'G'), ('Lucas Lima', 'D'), ('Mohammed Al Fatil', 'D'), ('Mohammed Al-Khabrani', 'D'), ('Josef de Souza', 'M'), ('E. Sarić', 'M'), ('Yazeed Al Bakr', 'D'), ('Y. Belaïli', 'M'), ('Djaniny Tavares', 'F'), ('Omar Al Somah', 'F'), ('Abdulfattah Asiri', 'M')]",11,Match Finished,7.02,6.72
234881,Al-Adalah,Al-Fayha,1.0,1.0,Prince Abdullah bin Jalawi Sports City Stadium,2020-01-09 16:45:00,2019/2020,N. Beyaoui,Jorge Simão,4-2-3-1,4-2-3-1,"[('A. Mathlouthi', 'G'), ('Mortada Al Barrih', 'D'), ('S. Mandaw', 'D'), ('Radhi Al Radhi', 'D'), ('Ali Al-Salem', 'D'), ('Bader Al Sulaiteen', 'M'), ('Ahmed Al Sultan', 'M'), ('A. Cissé', 'M'), ('Riyadh Sharahili', 'M'), ('M. Biteghé', 'M'), ('C. Andriamatsinoro', 'F')]","[(""Amer Shafi'"", 'G'), ('Abdullah Kano', 'D'), ('Ahmed Bamsaud', 'D'), ('Sami Al Khaibari', 'D'), ('Mokher Al-Rashidi', 'D'), ('Neto', 'M'), ('Abdulah Al Mutairi', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Abdulkarim Al Qahtani', 'M'), ('R. Fernández', 'F'), ('Arsénio', 'M')]",14,Match Finished,6.93,6.89
234883,Al-Hazm,Al Shabab,0.0,1.0,Ar-Rass Stadium,2020-01-10 14:35:00,2019/2020,D. Isăilă,Luis García,4-2-3-1,4-1-4-1,"[('M. Asselah', 'G'), ('Alemão', 'D'), ('Abdullah Al-Shammari', 'D'), ('Mohammed Al-Zubaidi', 'D'), ('D. Fettouhi', 'M'), ('Muralha', 'M'), ('Abdulaziz Al-Nashi', 'M'), ('Osama Al Khalaf', 'D'), ('C. Strandberg', 'F'), ('Mansor Hamzi', 'M'), ('Faris Al Alayaf', 'M')]","[('F. Ben Mustapha', 'G'), ('Mohammed Salem', 'D'), ('D. Benlamri', 'D'), ('Ahmed Sharahili', 'D'), ('Muteb Al Mufarrij', 'D'), (""A. N'Diaye"", 'M'), ('D. Moreno', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('M. Diop', 'F'), ('Sebá', 'M'), ('C. Guanca', 'M')]",14,Match Finished,6.8,6.98
234886,Al Taawon,Al-Fateh,2.0,1.0,King Abdullah Sport City Stadium,2020-01-10 17:05:00,2019/2020,Abdullah Assiri,Y. Ferrera,4-2-3-1,4-2-3-1,"[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Ahmad Asiri', 'D'), ('Madallah Alolayan', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'D'), ('C. Amissi', 'M'), ('Ryan Al Mousa', 'M'), ('Rabeaa Sefiani', 'F'), ('Héldon', 'M'), ('Fahad Ayidh Al Rashidi', 'M')]","[('M. Koval', 'G'), ('André Pinto', 'D'), ('Ali Alawjami', 'M'), ('Nawaf Boushal', 'D'), ('M. Janota', 'M'), ('Mohammed Alfehaid', 'M'), ('Tawfiq Buhumaid', 'D'), ('G. Wikheim', 'M'), ('M. Saadane', 'D'), ('M. te Vrede', 'F'), ('Ali Al Zaqan', 'M')]",14,Match Finished,7.11,6.73
234887,Al-Nassr,Al-Ittihad FC,1.0,1.0,Prince Faisal bin Fahd Stadium,2020-01-10 19:05:00,2019/2020,Rui Vitória,H. ten Cate,4-2-3-1,4-3-3,"[('Zaid Al Bawardi', 'G'), ('Abdullah Madu', 'D'), ('Sultan Al Ghanam', 'D'), ('Naif Almas', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Awdh Faraj', 'D'), ('Abdullah Alkhaibari', 'M'), ('N. Amrabat', 'M'), ('A. Musa', 'M'), ('A. Hamdallah', 'F')]","[('Marcelo Grohe', 'G'), ('Mansour Al Harbi', 'D'), ('Hamdan Al Shamrani', 'D'), ('Muhannad Shanqeeti', 'D'), ('K. El Ahmadi', 'M'), ('L. Gil', 'M'), ('Jonas', 'D'), ('Abdulelah Al Malki', 'M'), ('Romarinho', 'F'), ('Abdulrahman Al Obod', 'F'), ('Haroune Camara', 'F')]",14,Match Finished,6.73,6.88
234885,Al-Faisaly FC,Al-Raed,0.0,1.0,Al Majma'ah Sports City Stadium,2020-01-11 17:05:00,2019/2020,Péricles Chamusca,B. Hasi,4-2-3-1,4-2-3-1,"[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Aqeel Al Sahbi', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('Abdulaziz Al Dawsari', 'M'), ('R. Bonevacia', 'M'), ('Hussain Al Monassar', 'M'), ('Ahmed Al-Fiqi', 'M'), ('William', 'F')]","[('Ahmad Al Harbi', 'G'), ('E. Palomeque', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('Mohammed Al-Shoraimi', 'D'), ('A. Djoum', 'M'), ('Jehad Al Hussain', 'M'), ('M. Fouzair', 'M'), ('Rayed Al Ghamdi', 'F'), ('Sultan Farhan', 'M'), ('J. Daoudi', 'M')]",14,Match Finished,6.76,6.95
234888,Al-Hilal Saudi FC,Al Wehda Club,3.0,1.0,King Saud University Stadium,2020-01-11 19:05:00,2019/2020,R. Lucescu,D. Carreño,4-2-3-1,4-2-3-1,"[('Abdullah Al Maiouf', None), ('Yasir Al Shahrani', 'D'), ('Abdullah Al Hafith', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Hattan Bahebri', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F'), ('S. Giovinco', 'M')]","[('Abdullah Al Jadani', 'G'), ('Botía', 'D'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('Mohammed Al Qarni', 'M'), ('Luisinho', 'M'), ('Fawaz Al Sagourq', 'D'), ('C. Goodwin', 'M'), ('Y. Niakaté', 'F')]",14,Match Finished,6.93,6.56
234882,Al-Ahli Jeddah,Abha,3.0,1.0,King Abdullah Sports City,2020-01-13 19:05:00,2019/2020,C. Gross,A. Chebbi,4-4-2,4-2-3-1,"[('Yasser Al Mosailem', None), ('Lucas Lima', 'D'), ('Mohammed Al Fatil', 'D'), ('Mohammed Al-Khabrani', 'D'), ('Josef de Souza', 'M'), ('E. Sarić', 'M'), ('Yazeed Al Bakr', 'D'), ('Salman Al Moasher', 'M'), ('Y. Belaïli', 'M'), ('Djaniny Tavares', 'F'), ('Omar Al Somah', 'F')]","[(""A. M'Hamdi"", 'G'), ('Karam Barnawi', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'M'), ('Ammar Al Najjar', 'M'), ('Sumayhan Alnabit', 'M'), ('F. Andriatsima', 'F')]",14,Match Finished,7.15,6.72
234868,Al-Faisaly FC,Al-Hilal Saudi FC,2.0,2.0,Al Majma'ah Sports City Stadium,2020-01-20 17:10:00,2019/2020,Péricles Chamusca,R. Lucescu,4-2-3-1,4-2-3-1,"[('Ahmed Al Kassar', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('Abdulaziz Al Dawsari', 'M'), ('R. Bonevacia', 'M'), ('Hussain Al Monassar', 'M'), ('Ahmed Al-Fiqi', 'M'), ('William', 'F')]","[('Abdullah Al Maiouf', None), ('Amiri Kurdi', 'D'), ('Mohammed Jahfali', 'D'), ('Yasir Al Shahrani', 'D'), ('Abdullah Al Hafith', 'D'), ('Carlos Eduardo', 'M'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Salman Al Faraj', 'M'), ('B. Gomis', 'F'), ('S. Giovinco', 'M')]",12,Match Finished,7.03,6.72
234895,Al-Fateh,Dhamk,0.0,0.0,Prince Abdullah bin Jalawi Sports City Stadium,2020-01-23 16:55:00,2019/2020,Y. Ferrera,N. Zekri,4-4-2,4-1-4-1,"[('M. Koval', 'G'), ('Ali Alawjami', 'D'), ('Nawaf Boushal', 'D'), ('M. Janota', 'M'), ('Mohammed Alfehaid', 'M'), ('G. Wikheim', 'M'), ('M. Saadane', 'D'), ('Mohammed Al Saeed', 'D'), ('Mohammed Majrashi', 'F'), ('M. te Vrede', 'F'), ('Ali Al Zaqan', 'M')]","[('M. Zeghba', 'G'), ('S. Vittor', 'D'), ('Majed Hazazi', 'D'), ('F. Chafaï', 'D'), ('I. Adam', 'D'), ('Mohammed Abusabaan', 'M'), ('I. Chenihi', 'M'), ('N. Ammari', 'M'), ('B. Saidani', 'M'), ('Abdul Wahab Jafar', 'M'), ('E. Zelaya', 'F')]",15,Match Finished,6.97,6.95
234891,Al-Raed,Al-Ahli Jeddah,1.0,2.0,King Abdullah Sport City Stadium,2020-01-23 19:10:00,2019/2020,B. Hasi,C. Gross,4-2-3-1,4-4-2,"[('A. Doukha', 'G'), ('E. Palomeque', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('Mohammed Al-Shoraimi', 'D'), ('A. Djoum', 'M'), ('M. Fouzair', 'M'), ('Rayed Al Ghamdi', 'F'), ('Ahmed Zain', 'M'), ('Sultan Farhan', 'M'), ('J. Daoudi', 'M')]","[('Yasser Al Mosailem', None), ('Lucas Lima', 'D'), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('Mohammed Al-Khabrani', 'D'), ('M. Marin', 'M'), ('Josef de Souza', 'M'), ('E. Sarić', 'M'), ('Salman Al Moasher', 'M'), ('Djaniny Tavares', 'F'), ('Omar Al Somah', 'F')]",15,Match Finished,6.61,7.01
234889,Al-Fayha,Al Taawon,2.0,2.0,Al Majma'ah Sports City Stadium,2020-01-24 14:35:00,2019/2020,Jorge Simão,Vítor Campelos,4-4-2,4-2-3-1,"[(""Amer Shafi'"", 'G'), ('Nawaf Al Sabhi', 'D'), ('Bandar Al Mutairi', 'D'), ('Omar Al-Mazial', 'D'), ('Ahmed Bamsaud', 'M'), ('Sami Al Khaibari', 'D'), ('C. Villanueva', 'F'), ('Neto', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Hamad Al Juhaim', 'F'), ('Arsénio', 'M')]","[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Hasan Kadesh', 'D'), ('Talal Alabsi', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'M'), ('C. Amissi', 'M'), ('Faisal Darwish', 'D'), ('Rabeaa Sefiani', 'F'), ('Héldon', 'M'), ('Fahad Ayidh Al Rashidi', 'M')]",15,Match Finished,6.97,6.74
234894,Al-Ettifaq,Al-Nassr,0.0,1.0,Prince Mohamed bin Fahd Stadium,2020-01-24 16:55:00,2019/2020,Khaled Al Atawi,Rui Vitória,4-2-3-1,4-2-3-1,"[(""R. M'Bolhi"", 'G'), ('Saleh Al Qumayzi', 'D'), ('C. Yamberé', 'D'), ('Saad Al Khayri', 'D'), ('F. Kiss', 'D'), ('N. Sliti', 'M'), ('Hamed Al Ghamdi', 'M'), ('Ibrahim Mahnashi', 'M'), ('Saleh Al Jamaan', 'M'), ('Mohammed Al Kuwaykibi', 'M'), ('Hazzaa Al Hazzaa', 'F')]","[('B. Jones', 'G'), ('Maicon', 'D'), ('Omar Hawsawi', 'D'), ('Abdulrahman Al Obaid', 'D'), ('Sultan Al Ghanam', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Abdullah Alkhaibari', 'M'), ('N. Amrabat', 'M'), ('A. Musa', 'M'), ('A. Hamdallah', 'F')]",15,Match Finished,6.68,7.05
234896,Al Wehda Club,Al-Hazm,5.0,1.0,King Abdul Aziz Stadium,2020-01-24 19:10:00,2019/2020,D. Carreño,D. Isăilă,4-2-3-1,4-2-3-1,"[('Abdullah Al Jadani', 'G'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Yassen Hamza', 'D'), ('Élton', 'M'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('Luisinho', 'M'), ('Fawaz Al Sagourq', 'D'), ('C. Goodwin', 'M'), ('Y. Niakaté', 'F')]","[('M. Asselah', 'G'), ('Naif Al-Mousa', 'M'), ('Alemão', 'D'), ('Abdullah Al-Shammari', 'D'), ('Mohammed Al-Zubaidi', 'D'), ('D. Fettouhi', 'M'), ('Muralha', 'M'), ('Osama Al Khalaf', 'D'), ('C. Strandberg', 'F'), ('Mansor Hamzi', 'M'), ('Faris Al Alayaf', 'M')]",15,Match Finished,7.36,6.64
234892,Abha,Al-Faisaly FC,0.0,1.0,Prince Sultan bin Abdul Aziz Stadium,2020-01-25 14:55:00,2019/2020,A. Chebbi,Péricles Chamusca,4-2-3-1,4-2-3-1,"[(""A. M'Hamdi"", 'G'), ('Karam Barnawi', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'M'), ('Abdullah Qaisi', 'M'), ('Ammar Al Najjar', 'M'), ('F. Andriatsima', 'F')]","[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('Abdulaziz Al Dawsari', 'M'), ('R. Bonevacia', 'M'), ('Y. El Jebli', 'M'), ('Hussain Al Monassar', 'M'), ('William', 'F')]",15,Match Finished,6.78,7.09
234893,Al Shabab,Al-Hilal Saudi FC,0.0,0.0,Prince Faisal bin Fahd Stadium,2020-01-25 17:10:00,2019/2020,Luis García,R. Lucescu,4-2-3-1,4-2-3-1,"[('F. Ben Mustapha', 'G'), ('Mohammed Salem', 'D'), ('Hassan Muath Fallatah', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al Shamekh', 'D'), (""A. N'Diaye"", 'M'), ('D. Moreno', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('M. Diop', 'F'), ('Sebá', 'M'), ('C. Guanca', 'M')]","[('Abdullah Al Maiouf', None), ('Amiri Kurdi', 'D'), ('Mohammed Jahfali', 'D'), ('Yasir Al Shahrani', 'D'), ('Ali Albulayhi', 'D'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Salem Al Dawsari', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F'), ('S. Giovinco', 'M')]",15,Match Finished,7.22,6.91
234890,Al-Ittihad FC,Al-Adalah,0.0,0.0,King Abdullah Sports City,2020-01-25 19:10:00,2019/2020,H. ten Cate,N. Beyaoui,4-2-3-1,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Mansour Al Harbi', 'D'), ('Bruno Uvini', 'D'), ('Muhannad Shanqeeti', 'D'), ('K. El Ahmadi', 'M'), ('L. Gil', 'M'), ('Jonas', 'D'), ('Abdulaziz Al Bishi', 'M'), ('Romarinho', 'M'), ('A. Badri', 'M'), ('Abdulaziz Al-Aryani', 'F')]","[('Ali Al Mazidi', 'G'), ('S. Mandaw', 'D'), ('Abdullah Al Yousef', 'D'), ('J. Ogu', 'D'), ('Ahmed Al Sultan', 'D'), ('A. Cissé', 'M'), ('Riyadh Sharahili', 'M'), ('Ahmed Mostafa', 'M'), ('M. Biteghé', 'M'), ('C. Andriamatsinoro', 'F'), ('A. Traoré', 'M')]",15,Match Finished,6.86,6.95
312857,Dhamk,Al-Nassr,1.0,1.0,Prince Sultan bin Abdul Aziz Stadium,2020-01-30 15:00:00,2019/2020,N. Zekri,Rui Vitória,4-1-4-1,4-2-3-1,"[('M. Zeghba', 'G'), ('S. Vittor', 'D'), ('Majed Hazazi', 'D'), ('F. Chafaï', 'D'), ('I. Adam', 'D'), ('I. Chenihi', 'M'), ('B. Saidani', 'M'), ('Abdul Wahab Jafar', 'M'), ('Sami Al Naji', 'M'), ('Abdullah Al-Samtai', 'M'), ('E. Zelaya', 'F')]","[('B. Jones', 'G'), ('Maicon', 'D'), ('Abdulrahman Al Obaid', 'D'), ('Sultan Al Ghanam', 'D'), ('Naif Almas', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Abdulrahman Aldawsari', 'M'), ('N. Amrabat', 'M'), ('A. Musa', 'M'), ('A. Hamdallah', 'F')]",16,Match Finished,6.67,6.86
312858,Al-Ettifaq,Al Wehda Club,3.0,1.0,Prince Mohamed bin Fahd Stadium,2020-01-30 17:00:00,2019/2020,Khaled Al Atawi,D. Carreño,4-2-3-1,4-2-3-1,"[(""R. M'Bolhi"", 'G'), ('Saleh Al Qumayzi', 'D'), ('C. Yamberé', 'D'), ('Saeed Al Rubaie', 'D'), ('Souza', 'M'), ('F. Kiss', 'M'), ('Fwaz Altryes', 'M'), ('Ibrahim Mahnashi', 'D'), ('S. Doukara', 'M'), ('Mohammed Al Kuwaykibi', 'M'), ('Hazzaa Al Hazzaa', 'F')]","[('Abdullah Al Jadani', 'G'), ('Renato Chaves', 'D'), ('Yassen Hamza', 'D'), ('Abdulrahman Al Rio', 'D'), ('Élton', 'M'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('Luisinho', 'M'), ('Fawaz Al Sagourq', 'D'), ('C. Goodwin', 'M'), ('Y. Niakaté', 'F')]",16,Match Finished,6.98,6.54
312859,Abha,Al-Hilal Saudi FC,1.0,2.0,Prince Sultan bin Abdul Aziz Stadium,2020-01-31 15:00:00,2019/2020,A. Chebbi,R. Lucescu,4-2-3-1,4-2-3-1,"[(""A. M'Hamdi"", 'G'), ('Osama Ashoor', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Ahmad Al Najai', 'M'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'M'), ('Ammar Al Najjar', 'M'), ('F. Andriatsima', 'F')]","[('Abdullah Al Maiouf', 'G'), ('Yasir Al Shahrani', 'D'), ('Jang Hyun-Soo', 'D'), ('Abdullah Al Hafith', 'D'), ('Madallah Alolayan', 'D'), ('Carlos Eduardo', 'M'), ('A. Carrillo', 'M'), ('Salman Al Faraj', 'M'), ('Abdullah Otayf', 'M'), ('B. Gomis', 'F'), ('S. Giovinco', 'M')]",16,Match Finished,6.68,7.28
312860,Al-Hazm,Al Taawon,0.0,0.0,Ar-Rass Stadium,2020-01-31 17:25:00,2019/2020,D. Isăilă,Vítor Campelos,4-2-3-1,4-2-3-1,"[('M. Asselah', 'G'), ('Wesam Al-Sowayed', 'D'), ('Alemão', 'D'), ('Abdullah Al-Shammari', 'D'), ('K. Yoda', 'M'), ('D. Fettouhi', 'M'), ('Muralha', 'M'), ('Abdulaziz Al-Nashi', 'M'), ('Osama Al Khalaf', 'D'), ('Jonathan Cafú', 'M'), ('C. Strandberg', 'F')]","[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Hasan Kadesh', 'D'), ('Talal Alabsi', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'M'), ('Mohammed Abusabaan', 'M'), ('Faisal Darwish', 'D'), ('Nasser Al-Daajani', 'M'), ('Mohammad Al Sahlawi', 'F'), ('Héldon', 'M')]",16,Match Finished,7.17,6.88
312862,Al-Adalah,Al-Ahli Jeddah,1.0,1.0,Prince Abdullah bin Jalawi Sports City Stadium,2020-02-01 14:25:00,2019/2020,N. Beyaoui,C. Gross,4-1-4-1,4-2-3-1,"[('Ali Al Mazidi', 'G'), ('S. Mandaw', 'D'), ('Abdullah Al Yousef', 'D'), ('J. Ogu', 'D'), ('S. Gentsoglou', 'M'), ('Ahmed Al Sultan', 'D'), ('A. Cissé', 'M'), ('Ahmed Mostafa', 'M'), ('M. Biteghé', 'M'), ('C. Andriamatsinoro', 'F'), ('A. Traoré', 'M')]","[('Basem Atallah', 'G'), ('Lucas Lima', 'D'), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('Mohammed Al-Khabrani', 'D'), ('M. Marin', 'M'), ('Hussain Al Mogahwi', 'M'), ('E. Sarić', 'M'), ('Salman Al Moasher', 'M'), ('Y. Belaïli', 'M'), ('Djaniny Tavares', 'F')]",16,Match Finished,6.85,6.88
312864,Al-Fayha,Al-Faisaly FC,2.0,1.0,Al Majma'ah Sports City Stadium,2020-02-01 19:15:00,2019/2020,Jorge Simão,Péricles Chamusca,4-2-3-1,4-2-3-1,"[(""Amer Shafi'"", 'G'), ('Nawaf Al Sabhi', 'D'), ('Mohammed Al Baqawi', 'D'), ('Bandar Al Mutairi', 'D'), ('Sami Al Khaibari', 'D'), ('C. Villanueva', 'M'), ('Neto', 'M'), ('Abdulrahman Al Barakah', 'M'), ('S. Owusu', 'M'), ('R. Fernández', 'F'), ('Arsénio', 'M')]","[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('R. Bonevacia', 'M'), ('Y. El Jebli', 'M'), ('Hussain Al Monassar', 'M'), ('William', 'F'), ('Guilherme', 'M')]",16,Match Finished,6.94,6.63
312865,Dhamk,Al-Adalah,1.0,1.0,Prince Sultan bin Abdul Aziz Stadium,2020-02-05 15:00:00,2019/2020,N. Zekri,N. Beyaoui,4-1-4-1,4-1-4-1,"[('M. Zeghba', 'G'), ('S. Vittor', 'D'), ('Majed Hazazi', 'D'), ('F. Chafaï', 'D'), ('I. Adam', 'D'), ('Rafael Costa', 'M'), ('I. Chenihi', 'M'), ('B. Saidani', 'M'), ('Mohammed Harzan', 'M'), ('Sami Al Naji', 'M'), ('E. Zelaya', 'F')]","[('Ali Al Mazidi', 'G'), ('S. Mandaw', 'D'), ('Abdullah Al Yousef', 'D'), ('J. Ogu', 'D'), ('S. Gentsoglou', 'M'), ('Ahmed Al Sultan', 'D'), ('A. Cissé', 'M'), ('Riyadh Sharahili', 'M'), ('M. Biteghé', 'M'), ('C. Andriamatsinoro', 'F'), ('A. Traoré', 'M')]",17,Match Finished,6.57,6.86
312866,Al Taawon,Al-Ittihad FC,1.0,2.0,King Abdullah Sport City Stadium,2020-02-05 17:25:00,2019/2020,Vítor Campelos,H. ten Cate,4-2-3-1,4-2-3-1,"[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Talal Alabsi', 'D'), ('Yaseen Barnawi', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'D'), ('Abdulmajeed Al-Swat', 'M'), ('Nasser Al-Daajani', 'M'), ('Mohammad Al Sahlawi', 'F'), ('Héldon', 'M'), ('Fahad Ayidh Al Rashidi', 'M')]","[('Marcelo Grohe', 'G'), ('Mansour Al Harbi', 'D'), ('Bruno Uvini', 'D'), ('Hamdan Al Shamrani', 'D'), ('Muhannad Shanqeeti', 'M'), ('Saud Abdul Hamid', 'D'), ('K. El Ahmadi', 'M'), ('L. Gil', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Abdulelah Al Malki', 'M'), ('Romarinho', 'F')]",17,Match Finished,6.61,6.89
