,fixture_id,home_team,away_team,home_goals,away_goals,venue,referee,date,season,home_coach,away_coach,home_formation,away_formation,home_players,away_players,round,status,H_avg_ratings,A_avg_ratings
55,234834,Al Shabab,Al Wehda Club,2.0,0.0,Prince Khalid Bin Sultan Stadium,D. Skomina,2019-10-24T19:55:00+03:00,2019/2020,J. Almirón,D. Carreño,4-1-4-1,4-4-2,"[('F. Ben Mustapha', 'G'), ('Mohammed Salem', 'D'), ('D. Benlamri', 'D'), ('I. Adam', 'D'), (""A. N'Diaye"", 'M'), ('Somália', 'D'), ('D. Moreno', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('Sebá', 'M'), ('C. Guanca', 'M'), ('Abdullah Alhamddan', 'F')]","[('M. Zeghba', 'G'), ('Botía', 'D'), ('Renato Chaves', 'D'), ('Abdulrahman Al Rio', 'D'), ('Waleed Bakshween', 'M'), ('Fawaz Al Sagourq', 'D'), ('Ayman Al Khulaif', 'M'), ('Jaber Issa', 'M'), ('C. Goodwin', 'M'), ('Y. Niakaté', 'F'), ('A. Jaber', 'F')]",8,Match Finished,7.22,6.44
56,234837,Al-Fayha,Al-Fateh,3.0,1.0,Al Majma'ah Sports City Stadium,António Nobre,2019-10-25T18:00:00+03:00,2019/2020,Jorge Simão,Y. Ferrera,4-4-2,4-2-3-1,"[('Moslem Freej', 'G'), ('Gêgê', 'D'), ('Bandar Al Mutairi', 'D'), ('Sami Al Khaibari', 'D'), ('Mokher Al-Rashidi', 'D'), ('Neto', 'M'), ('Abdulrahman Al Barakah', 'F'), ('Rafael Assis', 'M'), ('S. Owusu', 'M'), ('R. Fernández', 'F'), ('Arsénio', 'M')]","[('M. Koval', 'G'), ('André Pinto', 'D'), ('M. Aguirregaray', 'D'), ('Ali Alawjami', 'D'), ('M. Janota', 'M'), ('Mohammed Alfehaid', 'M'), ('Tawfiq Buhumaid', 'D'), ('G. Wikheim', 'M'), ('M. Saadane', 'M'), ('M. te Vrede', 'F'), ('Ali Al Zaqan', 'M')]",8,Match Finished,6.92,6.56
57,234835,Dhamk,Al-Raed,0.0,1.0,Prince Sultan bin Abdul Aziz Stadium,B. Nijhuis,2019-10-25T18:20:00+03:00,2019/2020,N. Zekri,B. Hasi,3-1-4-2,4-3-2-1,"[('C. Rahmani', 'G'), ('Jorge Fellipe', 'D'), ('B. Sarr', 'D'), ('Hamad Al Jayzani', 'M'), ('Sami Kassar', 'M'), ('Bandar Baajaj', 'D'), ('Mohammed Abusabaan', 'M'), ('Zezinho', 'M'), ('Sami Al Naji', 'M'), ('M. Iajour', 'F'), ('Z. Hadraf', 'F')]","[('A. Doukha', 'G'), ('E. Palomeque', 'D'), ('Mohammed Al Doseri', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('A. Djoum', 'M'), ('Jehad Al Hussain', 'M'), ('M. Fouzair', 'M'), ('Sultan Farhan', 'M'), ('J. Daoudi', 'M'), ('M. Pérez', 'F')]",8,Match Finished,6.83,6.91
58,234838,Al Taawon,Al-Faisaly FC,2.0,1.0,King Abdullah Sport City Stadium,I. Kružliak,2019-10-26T18:05:00+03:00,2019/2020,Paulo Sérgio,Péricles Chamusca,4-2-3-1,4-2-3-1,"[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Ibrahim Al Zubaidi', 'D'), ('Madallah Alolayan', 'D'), ('Talal Alabsi', 'D'), ('Sandro Manoel', 'M'), ('C. Amissi', 'M'), ('Abdulmajeed Al-Swat', 'M'), ('Rabeaa Sefiani', 'M'), ('Héldon', 'M'), ('L. Tawamba Kana', 'F')]","[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('R. Bonevacia', 'M'), ('Luisinho', 'M'), ('Y. El Jebli', 'M'), ('William', 'F'), ('Khalid Al Kabi', 'M')]",8,Match Finished,6.85,6.67
59,234839,Al-Hazm,Al-Ahli Jeddah,2.0,1.0,Ar-Rass Stadium,I. Bebek,2019-10-26T18:10:00+03:00,2019/2020,D. Isăilă,C. Gross,4-2-3-1,4-4-1-1,"[('M. Asselah', 'G'), ('Alemão', 'D'), ('Mohammed Al-Zubaidi', 'D'), ('Saif Hussain', 'D'), ('D. Fettouhi', 'M'), ('I. Tandia', 'M'), ('Muralha', 'M'), ('Hassan Al-Habib', 'M'), ('Abdulaziz Al-Nashi', 'M'), ('Osama Al Khalaf', 'D'), ('C. Strandberg', 'F')]","[('Mohammed Al-Owais', 'G'), ('Lucas Lima', 'D'), ('Mohammed Al-Khabrani', 'D'), ('Abdullah Tarmin', 'D'), ('Abdulbasit Hindi', 'D'), ('Hussain Al Mogahwi', 'M'), ('E. Sarić', 'M'), ('Y. Belaïli', 'M'), ('Djaniny Tavares', 'F'), ('Omar Al Somah', 'F'), ('Abdulfattah Asiri', 'M')]",8,Match Finished,6.88,6.88
60,234840,Al-Ittihad FC,Abha,1.0,2.0,King Abdullah Sports City,Kim Jong-Hyeok,2019-10-27T17:25:00+03:00,2019/2020,Mohammed Al-Abdali,A. Chebbi,4-2-3-1,4-2-3-1,"[('Fawaz Al Qarni', 'G'), ('M. da Costa', 'D'), ('Ziyad Al Sahafi', 'D'), ('Hamdan Al Shamrani', 'D'), ('Saud Abdul Hamid', 'D'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Abdulelah Al Malki', 'M'), ('A. Prijović', 'F'), ('Romarinho', 'M')]","[(""A. M'Hamdi"", 'G'), ('Osama Ashoor', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'M'), ('Abdullah Qaisi', 'M'), ('Sumayhan Alnabit', 'M'), ('F. Andriatsima', 'F')]",8,Match Finished,6.77,6.88
61,234836,Al-Hilal Saudi FC,Al-Nassr,1.0,2.0,King Saud University Stadium,Javier Estrada,2019-10-27T18:55:00+03:00,2019/2020,R. Lucescu,Rui Vitória,4-2-3-1,4-2-3-1,"[('Abdullah Al Maiouf', 'G'), ('Yasir Al Shahrani', 'D'), ('Jang Hyun-Soo', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('Carlos Eduardo', 'M'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Salman Al Faraj', 'M'), ('Salem Al Dawsari', 'M'), ('B. Gomis', 'F')]","[('B. Jones', 'G'), ('Maicon', 'D'), ('Abdulrahman Al Obaid', 'D'), ('Abdullah Madu', 'D'), ('Sultan Al Ghanam', 'D'), ('Giuliano', 'M'), ('Yehya Al Shehri', 'M'), ('Petros', 'M'), ('Abdullah Alkhaibari', 'M'), ('N. Amrabat', 'M'), ('A. Hamdallah', 'F')]",8,Match Finished,6.67,6.82
62,234841,Al-Fayha,Al-Ettifaq,1.0,1.0,Al Majma'ah Sports City Stadium,S. Gözübüyük,2019-10-31T17:00:00+03:00,2019/2020,Jorge Simão,Khaled Al Atawi,4-2-3-1,4-2-3-1,"[('Moslem Freej', 'G'), ('Gêgê', 'D'), ('Bandar Al Mutairi', 'D'), ('Sami Al Khaibari', 'D'), ('Mokher Al-Rashidi', 'D'), ('Neto', 'M'), ('Abdulrahman Al Barakah', 'M'), ('S. Owusu', 'M'), ('Muhammad Fallatah', 'M'), ('R. Fernández', 'F'), ('Arsénio', 'M')]","[(""R. M'Bolhi"", 'G'), ('O. Haddadi', 'D'), ('Saleh Al Qumayzi', 'D'), ('C. Yamberé', 'D'), ('Rogerinho', 'M'), ('F. Kiss', 'D'), ('N. Sliti', 'M'), ('Ali Abdullah Hazzazi', 'M'), ('Ibrahim Mahnashi', 'M'), ('S. Doukara', 'F'), ('Mohammed Al Kuwaykibi', 'M')]",9,Match Finished,6.8,7.03
63,234842,Al-Fateh,Al-Hilal Saudi FC,3.0,3.0,Prince Abdullah bin Jalawi Sports City Stadium,I. Bebek,2019-10-31T18:50:00+03:00,2019/2020,Y. Ferrera,R. Lucescu,4-2-3-1,4-2-3-1,"[('M. Koval', 'G'), ('André Pinto', 'D'), ('M. Aguirregaray', 'D'), ('Ali Alawjami', 'D'), ('M. Janota', 'M'), ('Mohammed Alfehaid', 'M'), ('Tawfiq Buhumaid', 'D'), ('G. Wikheim', 'M'), ('M. Saadane', 'M'), ('M. te Vrede', 'F'), ('Ali Al Zaqan', 'M')]","[('Abdullah Al Maiouf', 'G'), ('Mohammed Jahfali', 'D'), ('Yasir Al Shahrani', 'D'), ('Abdullah Al Hafith', 'D'), ('Hasan Kadesh', 'D'), ('Carlos Eduardo', 'M'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Nawaf Al Abid', 'M'), ('Abdullah Otayf', 'M'), ('Saleh Al Shehri', 'F')]",9,Match Finished,6.68,6.55
64,234845,Al-Ahli Jeddah,Al-Ittihad FC,2.0,1.0,King Abdullah Sports City,Artur Soares Dias,2019-10-31T18:50:00+03:00,2019/2020,C. Gross,Mohammed Al-Abdali,4-2-3-1,4-3-1-2,"[('Mohammed Al-Owais', 'G'), ('Lucas Lima', 'D'), ('Saeed Al Mowalad', 'D'), ('Mohammed Al-Khabrani', 'D'), ('Abdulbasit Hindi', 'D'), ('Josef de Souza', 'M'), ('E. Sarić', 'M'), ('Y. Belaïli', 'M'), ('Djaniny Tavares', 'M'), ('Omar Al Somah', 'F'), ('Abdulfattah Asiri', 'M')]","[('Fawaz Al Qarni', 'G'), ('M. da Costa', 'D'), ('Ziyad Al Sahafi', 'D'), ('Hamdan Al Shamrani', 'D'), ('Saud Abdul Hamid', 'D'), ('K. El Ahmadi', 'M'), ('E. Vecchio', 'M'), ('Abdulelah Al Malki', 'M'), ('Khaled Al Samiri', None), ('A. Prijović', 'F'), ('Romarinho', 'F')]",9,Match Finished,7.16,6.58
65,234843,Al-Faisaly FC,Dhamk,2.0,0.0,Al Majma'ah Sports City Stadium,A. Sidiropoulos,2019-11-01T16:55:00+03:00,2019/2020,Péricles Chamusca,N. Zekri,4-2-3-1,4-1-4-1,"[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('R. Bonevacia', 'M'), ('Luisinho', 'M'), ('Y. El Jebli', 'M'), ('William', 'F'), ('Khalid Al Kabi', 'M')]","[('C. Rahmani', 'G'), ('Jorge Fellipe', 'D'), ('Jumaan Al Dosari', 'D'), ('B. Sarr', 'D'), ('Hamad Al Jayzani', 'D'), ('Mohammed Abusabaan', 'M'), ('Zezinho', 'M'), ('Sami Al Naji', 'M'), ('Mohammed Al Shahrani', 'M'), ('M. Iajour', 'F'), ('Z. Hadraf', 'M')]",9,Match Finished,7.07,6.46
66,234844,Al-Raed,Al Wehda Club,3.0,2.0,King Abdullah Sport City Stadium,O. Hațegan,2019-11-01T17:00:00+03:00,2019/2020,B. Hasi,D. Carreño,4-3-2-1,4-2-3-1,"[('A. Doukha', 'G'), ('E. Palomeque', 'D'), ('Mohammed Al Doseri', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('A. Djoum', 'M'), ('Jehad Al Hussain', 'M'), ('M. Fouzair', 'M'), ('Sultan Farhan', 'M'), ('J. Daoudi', 'M'), ('M. Pérez', 'F')]","[('M. Zeghba', 'G'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Hassan Mohammed Al Tambakti', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('Fawaz Al Sagourq', 'D'), ('Ayman Al Khulaif', 'M'), ('C. Goodwin', 'M'), ('Y. Niakaté', 'F'), ('Marcos Guilherme', 'M')]",9,Match Finished,6.81,6.62
67,234846,Al-Adalah,Al-Hazm,2.0,2.0,Prince Abdullah bin Jalawi Sports City Stadium,I. Pajač,2019-11-02T16:40:00+03:00,2019/2020,S. Kasri,D. Isăilă,4-2-3-1,4-2-3-1,"[('A. Mathlouthi', 'G'), ('A. Ali Guechi', 'D'), ('Abdulaziz Majrashi', 'D'), ('Radhi Al Radhi', 'D'), ('Hamad Al Dwsari', 'D'), ('Bader Al Sulaiteen', 'M'), ('Ahmed Al Sultan', 'M'), ('A. Cissé', 'M'), ('M. Biteghé', 'M'), ('Hussain Al Issa', 'M'), ('C. Andriamatsinoro', 'F')]","[('M. Asselah', 'G'), ('Alemão', 'D'), ('Mohammed Al-Zubaidi', 'D'), ('Saif Hussain', 'D'), ('D. Fettouhi', 'M'), ('I. Tandia', 'M'), ('Hassan Al-Habib', 'M'), ('Abdulaziz Al-Nashi', 'M'), ('Osama Al Khalaf', 'D'), ('C. Strandberg', 'F'), ('Mansor Hamzi', 'M')]",9,Match Finished,6.78,6.81
68,234847,Al Taawon,Al Shabab,3.0,1.0,King Abdullah Sport City Stadium,Hugo Miguel,2019-11-02T17:00:00+03:00,2019/2020,Paulo Sérgio,J. Almirón,4-2-3-1,4-2-3-1,"[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Ibrahim Al Zubaidi', 'D'), ('Madallah Alolayan', 'D'), ('Talal Alabsi', 'D'), ('Sandro Manoel', 'M'), ('Ryan Al Mousa', 'M'), ('Abdulmajeed Al-Swat', 'M'), ('Rabeaa Sefiani', 'M'), ('Héldon', 'M'), ('L. Tawamba Kana', 'F')]","[('F. Ben Mustapha', 'G'), ('Mohammed Salem', 'D'), ('D. Benlamri', 'D'), ('Abdullah Al Shamekh', 'D'), ('Mohammed Al Baqawi', 'D'), (""A. N'Diaye"", 'M'), ('Abdulmalek Al Khaibri', 'M'), ('Somália', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('Sebá', 'M'), ('Abdullah Alhamddan', 'F')]",9,Match Finished,6.96,6.74
69,234848,Al-Nassr,Abha,4.0,0.0,Prince Faisal bin Fahd Stadium,V. Kassai,2019-11-02T18:50:00+03:00,2019/2020,Rui Vitória,A. Chebbi,4-2-3-1,4-2-3-1,"[('B. Jones', 'G'), ('Maicon', 'D'), ('Abdulrahman Al Obaid', 'D'), ('Abdullah Madu', 'D'), ('Sultan Al Ghanam', 'D'), ('Giuliano', 'M'), ('Yehya Al Shehri', 'M'), ('Petros', 'M'), ('Abdullah Alkhaibari', 'M'), ('N. Amrabat', 'M'), ('A. Hamdallah', 'F')]","[(""A. M'Hamdi"", 'G'), ('Osama Ashoor', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'M'), ('Abdullah Qaisi', 'M'), ('Sumayhan Alnabit', 'M'), ('F. Andriatsima', 'F')]",9,Match Finished,7.4,6.17
70,234802,Al-Raed,Al Taawon,0.0,3.0,King Abdullah Sport City Stadium,I. Bebek,2019-11-06T17:00:00+03:00,2019/2020,B. Hasi,Paulo Sérgio,4-3-2-1,4-2-3-1,"[('A. Doukha', 'G'), ('E. Palomeque', 'D'), ('Mohammed Al Doseri', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('A. Djoum', 'M'), ('Jehad Al Hussain', 'M'), ('M. Fouzair', 'M'), ('Sultan Farhan', 'M'), ('J. Daoudi', 'M'), ('M. Pérez', 'F')]","[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Ahmad Asiri', 'D'), ('Madallah Alolayan', 'D'), ('Talal Alabsi', 'D'), ('Sandro Manoel', 'M'), ('C. Amissi', 'M'), ('Abdulmajeed Al-Swat', 'M'), ('Rabeaa Sefiani', 'M'), ('Héldon', 'M'), ('L. Tawamba Kana', 'F')]",4,Match Finished,6.51,6.93
71,234824,Al-Nassr,Al-Faisaly FC,2.0,0.0,Prince Faisal bin Fahd Stadium,Antonio Mateu,2019-11-06T18:55:00+03:00,2019/2020,Rui Vitória,Péricles Chamusca,4-2-3-1,4-2-3-1,"[('B. Jones', 'G'), ('Maicon', 'D'), ('Abdulrahman Al Obaid', 'D'), ('Abdullah Madu', 'D'), ('Sultan Al Ghanam', 'D'), ('Giuliano', 'M'), ('Yehya Al Shehri', 'M'), ('Petros', 'M'), ('Abdullah Alkhaibari', 'M'), ('N. Amrabat', 'M'), ('A. Hamdallah', 'F')]","[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('R. Bonevacia', 'M'), ('Luisinho', 'M'), ('Y. El Jebli', 'M'), ('William', 'F'), ('Khalid Al Kabi', 'M')]",6,Match Finished,7.12,6.68
72,234849,Abha,Al-Fateh,3.0,1.0,Prince Sultan bin Abdul Aziz Stadium,F. San,2019-11-22T14:30:00+03:00,2019/2020,A. Chebbi,Y. Ferrera,4-4-2,4-2-3-1,"[(""A. M'Hamdi"", 'G'), ('Karam Barnawi', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Ahmad Al Najai', 'M'), ('Khalid Al-Khathlan', 'D'), ('R. Gabriel', 'M'), ('S. Bguir', 'F'), ('Abdullah Qaisi', 'M'), ('Sumayhan Alnabit', 'M'), ('F. Andriatsima', 'F')]","[('M. Koval', 'G'), ('André Pinto', 'D'), ('M. Aguirregaray', 'D'), ('Ali Alawjami', 'D'), ('M. Janota', 'M'), ('Mohammed Alfehaid', 'M'), ('Tawfiq Buhumaid', 'D'), ('G. Wikheim', 'M'), ('M. Saadane', 'M'), ('M. te Vrede', 'F'), ('Ali Al Zaqan', 'M')]",10,Match Finished,7.05,6.41
73,234850,Al-Hazm,Al-Raed,2.0,3.0,Ar-Rass Stadium,Jorge de Sousa,2019-11-22T16:55:00+03:00,2019/2020,D. Isăilă,B. Hasi,4-2-3-1,4-2-3-1,"[('M. Asselah', 'G'), ('Alemão', 'D'), ('Mohammed Al-Zubaidi', 'D'), ('Saif Hussain', 'D'), ('D. Fettouhi', 'M'), ('I. Tandia', 'M'), ('Muralha', 'M'), ('Abdulaziz Al-Nashi', 'M'), ('Osama Al Khalaf', 'D'), ('C. Strandberg', 'F'), ('Mansor Hamzi', 'M')]","[('A. Doukha', 'G'), ('E. Palomeque', 'D'), ('Mohammed Al Doseri', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('A. Djoum', 'M'), ('Jehad Al Hussain', 'M'), ('M. Fouzair', 'M'), ('Ahmed Zain', 'M'), ('Sultan Farhan', 'M'), ('M. Pérez', 'F')]",10,Match Finished,6.61,6.74
74,234851,Al Shabab,Al-Fayha,0.0,1.0,Prince Faisal bin Fahd Stadium,K. Blom,2019-11-22T18:40:00+03:00,2019/2020,J. Almirón,Jorge Simão,4-1-4-1,4-1-4-1,"[('F. Ben Mustapha', 'G'), ('Ahmed Sharahili', 'D'), ('I. Adam', 'D'), (""A. N'Diaye"", 'D'), ('Abdulmalek Al Khaibri', 'M'), ('Somália', 'D'), ('D. Moreno', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('Sebá', 'M'), ('C. Guanca', 'M'), ('Abdullah Alhamddan', 'F')]","[('Moslem Freej', 'G'), ('Gêgê', 'D'), ('Bandar Al Mutairi', 'D'), ('Sami Al Khaibari', 'D'), ('Mokher Al-Rashidi', 'D'), ('Neto', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Abdulkarim Al Qahtani', 'M'), ('S. Owusu', 'M'), ('Muhammad Fallatah', 'M'), ('R. Fernández', 'F')]",10,Match Finished,6.8,7.11
75,234852,Dhamk,Al Taawon,1.0,2.0,Prince Sultan bin Abdul Aziz Stadium,Luis Godinho,2019-11-23T14:30:00+03:00,2019/2020,N. Zekri,Paulo Sérgio,4-1-4-1,4-2-3-1,"[('C. Rahmani', 'G'), ('Jorge Fellipe', 'D'), ('Majed Hazazi', 'D'), ('B. Sarr', 'D'), ('Hamad Al Jayzani', 'D'), ('Mohammed Abusabaan', 'M'), ('Zezinho', 'M'), ('Mohammed Al Shahrani', 'M'), ('Abdulaziz Al Shahrani', 'M'), ('M. Iajour', 'F'), ('Z. Hadraf', 'M')]","[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Ahmad Asiri', 'D'), ('Talal Alabsi', 'D'), ('Yaseen Barnawi', 'D'), ('Sandro Manoel', 'M'), ('C. Amissi', 'M'), ('Ryan Al Mousa', 'M'), ('Abdulmajeed Al-Swat', 'M'), ('Rabeaa Sefiani', 'M'), ('L. Tawamba Kana', 'F')]",10,Match Finished,6.48,7.0
76,234854,Al-Ahli Jeddah,Al-Faisaly FC,3.0,1.0,King Abdullah Sports City,M. Jug,2019-11-23T18:40:00+03:00,2019/2020,C. Gross,Péricles Chamusca,4-2-3-1,4-2-3-1,"[('Mohammed Al-Owais', 'G'), ('Hussein Abdul Ghani', 'D'), ('Saeed Al Mowalad', 'D'), ('Mohammed Al-Khabrani', 'D'), ('Abdulbasit Hindi', 'D'), ('Josef de Souza', 'M'), ('Hussain Al Mogahwi', 'M'), ('E. Sarić', 'M'), ('Y. Belaïli', 'M'), ('Djaniny Tavares', 'M'), ('Omar Al Somah', 'F')]","[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('R. Bonevacia', 'M'), ('Awadh Khrees', 'D'), ('Luisinho', 'M'), ('Y. El Jebli', 'M'), ('Ahmed Al-Fiqi', 'M'), ('William', 'F')]",10,Match Finished,7.04,6.63
77,234855,Al-Ettifaq,Al-Ittihad FC,1.0,2.0,Prince Mohamed bin Fahd Stadium,I. Bebek,2019-11-24T16:30:00+03:00,2019/2020,Khaled Al Atawi,H. ten Cate,4-2-3-1,4-2-3-1,"[(""R. M'Bolhi"", 'G'), ('O. Haddadi', 'D'), ('C. Yamberé', 'D'), ('Saad Al Khayri', 'D'), ('Rogerinho', 'M'), ('F. Kiss', 'D'), ('Ali Abdullah Hazzazi', 'M'), ('Fwaz Altryes', 'M'), ('Ibrahim Mahnashi', 'M'), ('S. Doukara', 'F'), ('Saleh Al Jamaan', 'M')]","[('Fawaz Al Qarni', 'G'), ('M. da Costa', 'D'), ('Mansour Al Harbi', 'D'), ('Ziyad Al Sahafi', 'D'), ('Tareq Abdullah', 'D'), ('Hamdan Al Shamrani', 'M'), ('K. El Ahmadi', 'M'), ('E. Vecchio', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Abdulelah Al Malki', 'M'), ('Romarinho', 'F')]",10,Match Finished,6.53,6.84
78,234856,Al Wehda Club,Al-Nassr,1.0,0.0,King Abdul Aziz Stadium,I. Kovacs,2019-11-24T17:20:00+03:00,2019/2020,D. Carreño,Rui Vitória,4-3-3,4-2-3-1,"[('M. Zeghba', 'G'), ('Botía', 'D'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('Fawaz Al Sagourq', 'D'), ('Jaber Issa', 'M'), ('C. Goodwin', 'F'), ('Y. Niakaté', 'F'), ('Marcos Guilherme', 'F')]","[('B. Jones', 'G'), ('Maicon', 'D'), ('Abdullah Madu', 'D'), ('Sultan Al Ghanam', 'D'), ('Giuliano', 'M'), ('Yehya Al Shehri', 'M'), ('Petros', 'M'), ('Awdh Faraj', 'D'), ('Mukhtar Ali', 'M'), ('N. Amrabat', 'M'), ('A. Hamdallah', 'F')]",10,Match Finished,7.12,6.81
79,234857,Al-Hazm,Abha,2.0,3.0,Ar-Rass Stadium,S. Moen,2019-12-12T14:20:00+03:00,2019/2020,D. Isăilă,A. Chebbi,4-2-3-1,4-4-2,"[('M. Asselah', 'G'), ('Naif Al-Mousa', 'D'), ('Alemão', 'D'), ('Saif Hussain', 'D'), ('D. Fettouhi', 'M'), ('I. Tandia', 'M'), ('Muralha', 'M'), ('Abdulaziz Al-Nashi', 'M'), ('Osama Al Khalaf', 'D'), ('E. Asante', 'M'), ('C. Strandberg', 'F')]","[(""A. M'Hamdi"", 'G'), ('Karam Barnawi', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'F'), ('Ammar Al Najjar', 'M'), ('Sumayhan Alnabit', 'M'), ('F. Andriatsima', 'F')]",11,Match Finished,6.84,6.89
80,234863,Al Shabab,Al-Raed,3.0,4.0,Prince Faisal bin Fahd Stadium,M. Gestranius,2019-12-12T16:45:00+03:00,2019/2020,Sultan Al-Qanwi,B. Hasi,4-2-3-1,4-2-3-1,"[('F. Ben Mustapha', 'G'), ('Mohammed Salem', 'D'), ('D. Benlamri', 'D'), ('Fahad Zahim', 'D'), ('Mohammed Al Baqawi', 'D'), (""A. N'Diaye"", 'M'), ('Abdulmalek Al Khaibri', 'M'), ('D. Moreno', 'M'), ('Sebá', 'M'), ('C. Guanca', 'M'), ('Abdullah Alhamddan', 'F')]","[('A. Doukha', 'G'), ('E. Palomeque', 'D'), ('Mohammed Al Doseri', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('A. Djoum', 'M'), ('M. Fouzair', 'M'), ('Rayed Al Ghamdi', 'F'), ('Ahmed Zain', 'M'), ('Sultan Farhan', 'M'), ('J. Daoudi', 'M')]",11,Match Finished,6.61,6.89
81,234860,Al Wehda Club,Al-Adalah,2.0,0.0,King Abdul Aziz Stadium,P. Raczkowski,2019-12-12T18:45:00+03:00,2019/2020,D. Carreño,N. Beyaoui,4-3-3,4-2-3-1,"[('Abdullah Al Jadani', 'G'), ('Botía', 'D'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('Fawaz Al Sagourq', 'D'), ('Jaber Issa', 'M'), ('Ali Al-Nemer', 'F'), ('C. Goodwin', 'F'), ('Y. Niakaté', 'F')]","[('A. Mathlouthi', 'G'), ('A. Ali Guechi', 'D'), ('Mortada Al Barrih', 'D'), ('Abdulaziz Majrashi', 'M'), ('Khalid Al Dubaysh', 'D'), ('A. Cissé', 'M'), ('Nader Al Mowalad', 'D'), ('Riyadh Sharahili', 'M'), ('M. Biteghé', 'M'), ('Hussain Al Issa', 'M'), ('C. Andriamatsinoro', 'F')]",11,Match Finished,7.29,6.46
82,234859,Al-Ettifaq,Al-Fateh,1.0,0.0,Prince Mohamed bin Fahd Stadium,B. Madden,2019-12-13T16:30:00+03:00,2019/2020,Khaled Al Atawi,Y. Ferrera,4-2-3-1,4-2-3-1,"[(""R. M'Bolhi"", 'G'), ('O. Haddadi', 'D'), ('Saleh Al Qumayzi', 'D'), ('C. Yamberé', 'D'), ('Abdullah Khateeb', 'D'), ('N. Sliti', 'M'), ('Ali Abdullah Hazzazi', 'M'), ('Fwaz Altryes', 'M'), ('Ibrahim Mahnashi', 'M'), ('Saleh Al Jamaan', 'M'), ('Hazzaa Al Hazzaa', 'F')]","[('M. Koval', 'G'), ('André Pinto', 'D'), ('Nawaf Boushal', 'D'), ('Mohammed Alfehaid', 'M'), ('Saeed Al Dosari', 'M'), ('G. Wikheim', 'M'), ('M. Saadane', 'D'), ('Mohammed Al Saeed', 'D'), ('Ali Al Hassan', 'M'), ('M. te Vrede', 'F'), ('Ali Al Zaqan', 'M')]",11,Match Finished,7.04,6.79
